,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
91,2018Q4,11.598296825396826,11.854242857142857,11.364077777777778,11.564444444444444,96149.39682539682,0.13,0.06,0.07,116.6667,USD,29783000,62313000,32530000,32530000,5558000,14774000,9518000,24225000,208000,-92000,None,92000,4396000,48000,1133000,2540000,5722000,1040000,92000,4682000,3116000,5814000,8354000,4682000,USD,381727000,173690000,72222000,76469000,47036000,46371000,202534000,11827000,None,190350000,36772000,153578000,4247000,None,4247000,3814000,357000,46717000,40771000,16021000,None,None,6672000,5380000,None,None,None,None,None,4322000,392000,335010000,54892000,156643000,341000,27513000,USD,6111000,None,None,None,None,3673000,1775000,None,450000,4682000,8763000,-174000,None,964000,964000,None,None,None,None,None,0,None,-13000,None,14208000,-492000,4682000
92,2019Q1,12.463770491803277,12.6915868852459,12.282760655737704,12.482295081967212,201519.9344262295,0.05,-0.01,0.06,600,USD,30329000,65764000,35435000,35435000,785000,19975000,9569000,29544000,144000,-2000,142000,2000,-1000,257000,1084000,2069000,1184000,-158000,2000,1342000,1266000,1186000,3255000,1342000,USD,383535000,175167000,69593000,72090000,44035000,53493000,203132000,13926000,None,188856000,34807000,154049000,2497000,None,2497000,5549000,350000,42697000,41091000,14628000,7049000,None,6991000,1289000,None,None,None,None,None,4369000,530000,340838000,54716000,157985000,345000,27866000,USD,91000,None,None,None,None,3153000,5571000,None,-1062000,1342000,-3810000,1082000,None,80000,80000,None,None,None,None,None,0,None,3269000,None,-2629000,8000,1342000
93,2019Q2,12.154126984126984,12.315474603174604,12.009285714285715,12.15047619047619,123360.58730158731,0.05,0.03,0.02,66.6667,USD,28328000,61166000,32838000,32838000,1621000,18143000,8584000,26707000,205000,0,205000,0,63000,-174000,1126000,2060000,1652000,4000,0,1648000,2183000,1652000,3712000,1648000,USD,385246000,177922000,84094000,86348000,41796000,44721000,201981000,14417000,None,186743000,32791000,153952000,2254000,None,2254000,5057000,821000,40170000,35021000,15460000,5471000,None,5105000,5149000,None,None,None,None,None,4020000,4192000,345076000,54494000,159633000,345000,28072000,USD,16326000,None,None,None,None,3186000,1254000,None,-1062000,1648000,-1006000,-818000,None,7000,7000,None,None,None,None,None,0,None,582000,None,14501000,-1000,1648000
94,2019Q3,13.18734375,13.36829375,13.00778125,13.1790625,107059.671875,0.06,0.04,0.02,50,USD,30595000,64960000,34365000,34365000,2108000,18594000,9893000,28487000,176000,-8000,176000,8000,334000,311000,1235000,2149000,2573000,287000,8000,30595000,1404000,2581000,4730000,2286000,USD,398698000,192547000,92792000,92792000,39764000,56417000,198821000,13857000,24880000,184089000,30667000,153422000,None,None,None,3574000,875000,49720000,44458000,21183000,10050000,None,-5025000,5262000,None,0,0,None,0,4110000,3809000,348978000,54339000,161919000,346000,28172000,USD,6436000,None,None,None,None,3384000,735000,None,-1062000,30595000,1564000,1023000,None,20000,20000,None,None,None,None,None,0,None,1023000,None,8698000,-325000,2286000
95,2019Q4,15.86421875,16.130675,15.608684375,15.871953125,189280.78125,0.08,0.06,0.02,33.3333,USD,30464000,62317000,31853000,31853000,-483000,20616000,10331000,30947000,231000,-432000,231000,432000,0,-236000,1169000,2448000,-892000,-1100000,432000,208000,2868000,-460000,1988000,208000,USD,560904000,185035000,49072000,49072000,47380000,81097000,390486000,13206000,None,345777000,130973000,214804000,None,None,None,7486000,16462000,204589000,61525000,23165000,13217000,3898000,1972000,160547000,None,105470000,1972000,105470000,105470000,8061000,17870000,356315000,55702000,162127000,352000,28467000,USD,-22067000,416000,None,None,None,3617000,196000,None,-186000,208000,-136294000,112869000,None,1577000,1577000,None,None,None,None,None,110000000,None,2869000,None,-43720000,1772000,208000
96,2020Q1,13.930483870967741,14.203316129032258,13.469104838709676,13.8425,307721.96774193546,0.01,0.01,0,0,USD,38641000,73447000,34806000,34806000,3724000,23347000,11532000,34917000,50000,-1734000,50000,1734000,0,89000,1120000,4116000,2129000,125000,1734000,2004000,-480000,3863000,7979000,2004000,USD,554752000,188367000,58086000,58086000,43280000,78491000,381421000,12817000,None,336600000,129250000,207350000,None,None,None,8510000,16542000,196389000,53206000,17421000,16809000,4550000,1972000,160065000,None,104973000,1972000,104973000,104973000,7366000,17478000,358363000,55563000,164131000,354000,28881000,USD,9384000,759000,None,None,None,5236000,238000,None,-11133000,2004000,-238000,62000,None,107000,107000,None,None,None,None,None,0,None,687000,None,7240000,-194000,2004000
97,2020Q2,10.703174603174602,11.025573015873015,10.379173015873015,10.689603174603175,182379.0634920635,0.07,0.06,0.01,16.6667,USD,37349000,70338000,32989000,32989000,2855000,23511000,10892000,34494000,22000,-900000,22000,900000,0,-67000,1183000,4123000,1910000,144000,900000,1766000,2447000,2810000,6933000,1766000,USD,526869000,166462000,55085000,55085000,46550000,53876000,360407000,12284000,None,331922000,125229000,206693000,None,None,None,10951000,837000,163564000,50345000,21929000,11390000,1972000,4512000,113219000,19339000,74477000,1972000,74477000,74477000,6012000,1465000,363305000,55248000,165897000,354000,28972000,USD,31836000,835000,None,None,None,5306000,259000,None,-11133000,1766000,-259000,-34710000,None,8000,8000,None,None,None,None,None,9018000,None,613000,None,7072000,132000,1766000
98,2020Q3,13.096718749999999,13.3612015625,12.8217046875,13.110390624999999,167856.15625,0.06,0.02,0.04,200,USD,37518000,73169000,35651000,35651000,5221000,21299000,11010000,32297000,1000,-526000,1000,526000,278671000,-352000,1073000,4067000,4344000,-89000,526000,37518000,7238000,4870000,8937000,4433000,USD,528682000,170058000,54129000,54129000,51568000,59227000,358624000,11507000,28508000,331383000,121248000,210135000,None,None,None,5134000,1011000,157182000,61230000,28067000,17032000,1972000,4499000,95952000,18720000,58980000,1972000,58980000,58980000,7373000,1650000,371500000,55109000,170330000,355000,29080000,USD,15325000,4009000,None,None,None,5140000,206000,5539000,-11133000,37518000,-206000,-14618000,None,99000,99000,None,None,None,None,None,0,None,1007000,None,37518000,-1457000,4433000
99,2020Q4,17.1359375,17.51774375,16.801475,17.14375,169827.9375,0.15,0.09,0.06,66.6667,USD,41019000,73146000,32127000,32127000,-146000,29339000,11093000,41165000,0,-402000,None,402000,None,-192000,1089000,3961000,-740000,-433000,402000,-340000,1565000,-338000,3623000,-307000,USD,528788000,167262000,49263000,49263000,54757000,52500000,361526000,13442000,None,329758000,117392000,212366000,None,None,None,10742000,1095000,151146000,67487000,22472000,25045000,1972000,4748000,83659000,22147000,43483000,1972000,43483000,43483000,7971000,1087000,377642000,56333000,170023000,361000,29374000,USD,8312000,911000,None,None,None,5050000,777000,None,-882000,-340000,-777000,-12793000,None,1446000,1446000,None,None,None,None,None,0,None,2832000,None,-4866000,392000,-307000
100,2021Q1,20.74139344262295,21.2367737704918,20.188593442622953,20.728360655737706,290130.31147540984,-0.01,0.06,-0.07,-116.6667,USD,40457000,77301000,36844000,36844000,3370000,25571000,11355000,37087000,1000,-246000,1000,246000,None,77000,1075000,3927000,3202000,274000,246000,2928000,2661000,3448000,7375000,2928000,USD,607503000,234431000,127189000,127189000,51407000,44108000,373072000,13096000,None,341075000,113542000,227533000,None,None,None,11727000,1672000,148351000,56861000,18911000,30829000,None,2714000,91490000,21556000,45541000,0,45541000,45541000,8138000,7043000,459152000,56595000,172951000,404000,30900000,USD,12985000,1784000,None,None,None,5002000,510000,None,1200000,2928000,-7605000,72790000,None,419000,419000,None,None,None,None,None,618000,None,76342000,None,7930000,-244000,2928000
101,2021Q2,18.801111111111112,19.031068253968254,18.48202857142857,18.783809523809527,181043.12698412698,0.09,0.08,0.01,12.5,USD,42556000,79079000,36523000,36523000,4018000,26063000,12374000,38538000,3000,-371000,3000,371000,5000,-114000,1047000,4101000,3536000,379000,371000,3157000,3620000,3907000,8008000,3157000,USD,613051000,246314000,146942000,146942000,47263000,41276000,366737000,12559000,None,336313000,114982000,221331000,None,None,None,10833000,1363000,147580000,57415000,18840000,27888000,None,2680000,90165000,21752000,45670000,0,45670000,45670000,8304000,4694000,465471000,56554000,176116000,405000,34057000,USD,20787000,0,None,None,None,5145000,358000,None,1200000,3157000,425000,582000,None,120000,120000,None,None,None,None,None,0,None,612000,None,8302000,-2041000,3157000
102,2021Q3,20.690703125,20.9554625,20.4047546875,20.69984375,122410.328125,0.09,0.08,0.01,12.5,USD,42626000,79106000,36480000,36480000,3286000,27539000,11801000,39340000,6000,-376000,-10000,366000,308508000,85000,1132000,4545000,3001000,-1587000,376000,4588000,3591000,3367000,7912000,4588000,USD,619531000,246658000,152432000,152432000,43921000,43738000,372873000,12132000,29045000,343551000,118029000,225522000,None,None,None,6567000,1506000,147014000,58941000,22586000,29077000,None,2633000,88073000,21001000,45799000,0,45799000,45799000,7199000,8079000,472517000,56535000,180692000,407000,34115000,USD,15639000,2775000,None,None,None,5677000,612000,11467000,4679000,4588000,-13408000,1663000,None,135000,135000,None,75813000,75813000,None,None,-1000,None,1633000,None,5490000,1596000,4588000
103,2021Q4,22.8738421875,23.2553890625,22.561700000000002,22.90328125,121843.671875,0.13,0.08,0.05,62.5,USD,47881000,84257000,36376000,36376000,3799000,30561000,13412000,44082000,5000,-4903000,-5000,4898000,None,-102000,1553000,6309000,-1201000,-2388000,4903000,1187000,975000,3697000,10006000,1187000,USD,866230000,156702000,47188000,47188000,51874000,49359000,709528000,27058000,None,665292000,322794000,342498000,None,None,None,8281000,1279000,392198000,79311000,22880000,46446000,11148000,11148000,312887000,21109000,275340000,11148000,275340000,275340000,3795000,2274000,474032000,58100000,181879000,414000,34560000,USD,5877000,0,None,None,None,7862000,454000,None,-699000,1187000,-348047000,236962000,None,6025000,6025000,None,None,None,None,None,350000000,None,-1477000,None,-105244000,-36000,1187000
104,2022Q1,21.416129032258063,21.761059677419354,21.051541935483872,21.36951612903226,135221.06451612903,0.36,0.29,0.07,24.1379,USD,51984000,94713000,42729000,42729000,7564000,30601000,13819000,44420000,2000,-4465000,-2000,4463000,None,139000,1739000,7045000,3240000,393000,4465000,2847000,2899000,7703000,14748000,2847000,USD,869530000,167840000,41386000,41386000,51672000,67424000,701690000,27078000,None,657442000,315797000,341645000,None,None,None,7358000,1727000,389026000,89977000,22769000,46066000,15523000,18413000,299049000,20515000,260208000,15523000,260208000,260208000,9989000,3720000,480504000,58310000,184726000,415000,35015000,USD,5881000,0,None,None,None,8784000,1210000,None,-1215000,2847000,-1139000,-9914000,None,383000,383000,None,None,None,None,None,0,None,1337000,None,11631000,None,2847000
105,2022Q2,21.574032258064516,22.050374193548386,21.20808225806452,21.673387096774192,198420.40322580645,0.41,0.32,0.09,28.125,USD,57426000,103517000,46091000,46091000,9974000,33379000,13968000,47452000,1000,-5297000,-1000,5296000,-8000,-96000,1701000,7046000,4582000,456000,5297000,4126000,2767000,9878000,16924000,4126000,USD,863639000,169557000,41515000,41515000,61687000,61793000,694082000,26380000,None,650522000,308814000,341708000,None,None,None,4562000,2351000,376717000,94578000,27949000,40772000,15523000,15523000,282139000,19813000,240702000,15523000,240702000,240702000,10946000,6915000,486922000,58165000,188852000,417000,35131000,USD,19458000,-6570000,None,None,None,8747000,2554000,None,-1742000,4126000,-2585000,-18497000,None,68000,68000,None,None,None,None,None,0,None,1503000,None,12873000,None,4126000
106,2022Q3,30.85140625,31.5425328125,30.2183046875,31.036875,312788.625,0.45,0.37,0.08,21.6216,USD,58995000,105738000,46743000,46743000,16883000,34352000,13899000,42112000,3000,-5036000,-3000,5033000,388333000,157000,1651000,10528000,12007000,784000,5036000,11223000,9434000,17040000,27568000,11223000,USD,853895000,166208000,34900000,34900000,73223000,50450000,687687000,27594000,33700000,642541000,302064000,340477000,None,None,None,3871000,2253000,352382000,96507000,32373000,41403000,15523000,15523000,255875000,20174000,222448000,15523000,222448000,222448000,10940000,4342000,501513000,58172000,200075000,420000,35424000,USD,6524000,17207000,None,None,None,8446000,-2244000,-541000,-39627000,11223000,2243000,-15769000,None,186000,186000,None,None,None,None,None,0,None,2980000,None,-7002000,None,11223000
107,2022Q4,38.562460317460314,39.36085555555556,37.65687301587301,38.49619047619047,369307.01587301586,0.45,0.41,0.04,9.7561,USD,61521000,109306000,47785000,47785000,11963000,35464000,14094000,49558000,None,-5971000,None,5971000,None,17000,1649000,6957000,5979000,230000,5971000,5809000,7068000,11950000,18907000,5779000,USD,854610000,170241000,30949000,30949000,80993000,54445000,684369000,28374000,None,637236000,295663000,341573000,None,None,None,3854000,3862000,344682000,90565000,30633000,43414000,15523000,15523000,254117000,19691000,218568000,15523000,218568000,218568000,8856000,6909000,509928000,60973000,205854000,422000,35608000,USD,2680000,8466000,None,None,None,8112000,963000,None,-1512000,5809000,-963000,-5896000,None,2987000,2987000,None,None,None,None,None,0,None,-1521000,None,-4179000,None,5779000
108,2023Q1,34.24338709677419,34.681964516129035,33.62645,34.17629032258064,286877.5,0.48,0.42,0.06,14.2857,USD,62872000,111144000,48272000,48272000,12175000,35542000,15155000,50697000,None,-6393000,None,6393000,None,47000,1596000,6745000,5829000,-70000,6393000,5899000,6077000,12222000,18967000,5899000,USD,847748000,169066000,31660000,31660000,83065000,49678000,678682000,29812000,None,631303000,289441000,341862000,None,None,None,4663000,3388000,327569000,83769000,20725000,48276000,15523000,15523000,243800000,18865000,214062000,15523000,214062000,214062000,9449000,5542000,520179000,61446000,211753000,423000,35791000,USD,6927000,5915000,None,None,None,7846000,1892000,None,None,5899000,-1892000,-4291000,None,667000,667000,None,None,None,None,None,0,None,709000,None,744000,None,5899000
109,2023Q2,34.315,34.77904516129032,33.88659838709677,34.40532258064516,292219.4193548387,0.5,0.44,0.06,13.6364,USD,63819000,112236000,48417000,48417000,12476000,36398000,14945000,51343000,None,-6603000,None,6603000,None,15000,1752000,6747000,5888000,-839000,6603000,6727000,6618000,12491000,19238000,6727000,USD,840060000,167354000,29580000,29580000,83605000,50715000,672706000,29590000,None,625580000,283288000,342292000,None,None,None,3454000,3893000,308477000,89019000,21503000,50664000,15523000,15523000,219458000,18224000,194556000,15523000,194556000,194556000,8733000,5072000,531583000,61470000,218480000,424000,35889000,USD,18197000,6138000,None,None,None,8004000,987000,None,None,6727000,-987000,-18733000,None,196000,196000,None,None,None,None,None,0,None,1267000,None,-1523000,None,6727000
110,2023Q3,34.527142857142856,34.92180634920635,33.96084920634921,34.37238095238095,261655.19047619047,0.5,0.47,0.03,6.383,USD,63991000,112163000,48172000,48172000,13481000,36056000,14454000,50510000,None,-6269000,None,6269000,None,-20000,1756000,6754000,7192000,827000,6269000,6365000,4050000,13461000,20215000,6365000,USD,835531000,166198000,31693000,31693000,74396000,55997000,669333000,29108000,39546000,618677000,277084000,341593000,None,None,None,4112000,3788000,295043000,85978000,17148000,53174000,15523000,15523000,209065000,17341000,188051000,15523000,188051000,188051000,7138000,2905000,540488000,61506000,224845000,425000,35997000,USD,8947000,8797000,None,None,None,8014000,503000,None,None,6365000,-503000,-5580000,None,464000,464000,None,None,None,None,None,0,None,1394000,None,None,None,6365000
111,2023Q4,24.876507936507938,25.27192380952381,24.432049206349205,24.811746031746033,289231.07936507935,0.52,0.48,0.04,8.3333,USD,61100000,106089000,44989000,44989000,12133000,34334000,14633000,48967000,None,-5661000,None,5661000,-9722000,-26000,1813000,6591000,-3276000,-222000,15383000,-3054000,-106000,2385000,8976000,-3054000,USD,828662000,165378000,31548000,31548000,67590000,61441000,658092000,28644000,None,613345000,270921000,342424000,None,None,None,4799000,3916000,286587000,70445000,16679000,66235000,None,None,216142000,16549000,194684000,0,194684000,194684000,8754000,4004000,542075000,63410000,221791000,427000,36129000,USD,18672000,4309000,None,None,None,8051000,292000,None,None,-3054000,-292000,-20376000,None,2169000,2169000,None,None,None,None,None,214062000,None,-1413000,None,None,None,-3054000
