,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
71,2012Q4,98.34757903225807,99.14183870967742,97.50634516129033,98.29464999999999,3173158.064516129,1.39,1.31,0.08,6.1069,USD,639000000,23715000000,23076000000,20726000000,639000000,2332000000,None,2363000000,None,-13000000,None,13000000,None,None,None,213000000,641000000,225000000,13000000,421000000,433000000,654000000,852000000,416000000,USD,29323000000,15405000000,3897000000,5576000000,8152000000,1175000000,13918000000,13251000000,6772000000,None,None,None,None,None,1679000000,14903000000,667000000,16491000000,14135000000,8825000000,None,None,12000000,2356000000,None,1637000000,1000000,1366000000,1366000000,1150000000,None,12665000000,None,8099000000,2000000,438643000,USD,1102000000,192000000,6000000,1283000000,1057000000,213000000,488000000,None,1055000000,421000000,-855000000,121000000,247000000,36000000,36000000,None,120000000,120000000,None,None,None,None,-26000000,None,369000000,1000000,416000000
72,2013Q1,102.26883333333333,102.97765,101.62715166666666,102.30210000000001,2133094.066666667,1.1,1.06,0.04,3.7736,USD,738000000,24871000000,24133000000,21766000000,738000000,2361000000,None,2392000000,None,-25000000,None,25000000,None,None,None,None,732000000,185000000,25000000,554000000,485000000,757000000,None,547000000,USD,29089000000,15110000000,4413000000,5651000000,7582000000,1300000000,None,13386000000,6933000000,None,None,None,None,None,1238000000,None,593000000,18806000000,13045000000,7441000000,None,None,64000000,None,None,4807000000,1000000,4806000000,None,1155000000,None,10112000000,None,5478000000,2000000,435975000,USD,423000000,326000000,17000000,-1046000000,-568000000,217000000,455000000,None,-533000000,554000000,0,114000000,-237000000,0,0,None,None,None,None,None,None,None,25000000,None,516000000,-21000000,547000000
75,2013Q4,119.4201609375,120.2068,118.7169765625,119.5530625,1845229.6875,0.96,1.02,-0.06,-5.8824,USD,668000000,25017000000,24349000000,21824000000,668000000,2501000000,None,2552000000,None,-27000000,None,27000000,9000000,None,None,231000000,653000000,228000000,27000000,431000000,506000000,680000000,899000000,425000000,USD,32319000000,17473000000,4699000000,6439000000,9337000000,1145000000,14846000000,14254000000,7333000000,None,None,None,None,None,1740000000,552000000,592000000,20910000000,14933000000,9199000000,None,None,None,5977000000,None,None,None,4987000000,4987000000,1316000000,None,11221000000,None,6571000000,2000000,437970000,USD,939000000,99000000,4000000,1311000000,1417000000,231000000,574000000,None,1420000000,431000000,-826000000,-71000000,22000000,0,0,None,137000000,137000000,None,None,None,None,5000000,None,55000000,13000000,425000000
76,2013Q4,119.4201609375,120.2068,118.7169765625,119.5530625,1845229.6875,1.4,1.46,-0.06,-4.1096,USD,668000000,25017000000,24349000000,21824000000,668000000,2501000000,None,2552000000,None,-27000000,None,27000000,9000000,None,None,231000000,653000000,228000000,27000000,431000000,506000000,680000000,899000000,425000000,USD,32319000000,17473000000,4699000000,6439000000,9337000000,1145000000,14846000000,14254000000,7333000000,None,None,None,None,None,1740000000,552000000,592000000,20910000000,14933000000,9199000000,None,None,None,5977000000,None,None,None,4987000000,4987000000,1316000000,None,11221000000,None,6571000000,2000000,437970000,USD,939000000,99000000,4000000,1311000000,1417000000,231000000,574000000,None,1420000000,431000000,-826000000,-71000000,22000000,0,0,None,137000000,137000000,None,None,None,None,5000000,None,55000000,13000000,425000000
77,2014Q1,114.5761475409836,115.2367950819672,113.66272459016393,114.39049180327868,2474040.9836065574,1.05,1.17,-0.12,-10.2564,USD,724000000,26306000000,25582000000,23043000000,724000000,2531000000,None,2565000000,None,-26000000,None,26000000,None,None,None,None,718000000,255000000,26000000,473000000,347000000,744000000,None,463000000,USD,31566000000,16634000000,5130000000,6482000000,8267000000,1244000000,None,14348000000,7486000000,None,None,None,None,None,1352000000,None,584000000,19857000000,13884000000,7707000000,None,None,None,None,None,None,None,4985000000,None,1470000000,None,11515000000,None,6899000000,2000000,439776000,USD,713000000,238000000,None,-1368000000,-1017000000,240000000,447000000,None,-1023000000,473000000,-65000000,-153000000,-26000000,0,0,None,None,None,None,None,None,None,6000000,None,431000000,-64000000,463000000
79,2014Q3,120.7465625,121.3126578125,120.224103125,120.8537484375,1740931.640625,0,1.09,-1.09,-100,USD,1091000000,35523000000,34432000000,31037000000,1091000000,3380000000,None,3395000000,None,-35000000,None,35000000,None,None,None,-150000000,1078000000,381000000,35000000,705000000,690000000,1113000000,941000000,697000000,USD,32662000000,17588000000,5738000000,7315000000,8456000000,1148000000,15436000000,14830000000,7845000000,None,None,None,None,None,1577000000,16919000000,606000000,20509000000,14412000000,8491000000,250000000,None,-8741000000,6097000000,None,5093000000,0,5093000000,5093000000,1663000000,None,12303000000,None,7458000000,2000000,437683000,USD,842000000,606000000,None,-74000000,40000000,321000000,567000000,None,-21000000,705000000,-606000000,-244000000,91000000,163000000,163000000,None,311000000,174000000,None,None,0,None,-147000000,None,2000000,10000000,697000000
80,2014Q4,135.8565625,136.8061984375,134.96254375,135.923125,2137021.65625,1.12,1.09,0.03,2.7523,USD,770000000,26866000000,26096000000,23385000000,770000000,2696000000,None,2711000000,None,-26000000,None,26000000,None,None,None,254000000,770000000,274000000,26000000,505000000,184000000,796000000,1024000000,496000000,USD,34605000000,19156000000,5969000000,5969000000,9644000000,1248000000,15457000000,14798000000,7961000000,None,None,None,None,None,1650000000,18511000000,659000000,22043000000,16019000000,9783000000,None,None,None,6024000000,None,None,None,5034000000,5034000000,1519000000,None,12359000000,None,7782000000,2000000,438760000,USD,1128000000,247000000,None,1445000000,1328000000,254000000,555000000,None,1328000000,505000000,-653000000,-108000000,15000000,18000000,18000000,None,156000000,156000000,None,None,None,None,-8000000,None,231000000,-136000000,496000000
81,2014Q4,135.8565625,136.8061984375,134.96254375,135.923125,2137021.65625,1.58,1.52,0.06,3.9474,USD,770000000,26866000000,26096000000,23385000000,770000000,2696000000,None,2711000000,None,-26000000,None,26000000,None,None,None,254000000,770000000,274000000,26000000,505000000,184000000,796000000,1024000000,496000000,USD,34605000000,19156000000,5969000000,5969000000,9644000000,1248000000,15457000000,14798000000,7961000000,None,None,None,None,None,1650000000,18511000000,659000000,22043000000,16019000000,9783000000,None,None,None,6024000000,None,None,None,5034000000,5034000000,1519000000,None,12359000000,None,7782000000,2000000,438760000,USD,1128000000,247000000,None,1445000000,1328000000,254000000,555000000,None,1328000000,505000000,-653000000,-108000000,15000000,18000000,18000000,None,156000000,156000000,None,None,None,None,-8000000,None,231000000,-136000000,496000000
84,2015Q3,142.575,143.61812187499999,141.322225,142.6875,1917247.015625,1.73,1.66,0.07,4.2169,USD,1156000000,35778000000,34622000000,31096000000,1156000000,3499000000,None,3526000000,None,-40000000,None,40000000,11000000,None,None,351000000,1145000000,378000000,40000000,778000000,372000000,1185000000,1507000000,767000000,USD,33017000000,16779000000,4801000000,6419000000,8908000000,1224000000,16141000000,15401000000,8263000000,None,None,None,None,None,1618000000,228000000,837000000,22174000000,16539000000,9011000000,299000000,None,1283000000,6057000000,None,6135000000,1283000000,4852000000,6147000000,1695000000,783000000,10617000000,None,6518000000,2000000,437952000,USD,778000000,608000000,None,94000000,269000000,351000000,805000000,None,210000000,778000000,-705000000,-481000000,31000000,256000000,256000000,None,351000000,351000000,None,None,None,None,-256000000,None,-262000000,-104000000,767000000
85,2015Q3,142.575,143.61812187499999,141.322225,142.6875,1917247.015625,0,1.67,-1.67,-100,USD,1156000000,35778000000,34622000000,31096000000,1156000000,3499000000,None,3526000000,None,-40000000,None,40000000,11000000,None,None,351000000,1145000000,378000000,40000000,778000000,372000000,1185000000,1507000000,767000000,USD,33017000000,16779000000,4801000000,6419000000,8908000000,1224000000,16141000000,15401000000,8263000000,None,None,None,None,None,1618000000,228000000,837000000,22174000000,16539000000,9011000000,299000000,None,1283000000,6057000000,None,6135000000,1283000000,4852000000,6147000000,1695000000,783000000,10617000000,None,6518000000,2000000,437952000,USD,778000000,608000000,None,94000000,269000000,351000000,805000000,None,210000000,778000000,-705000000,-481000000,31000000,256000000,256000000,None,351000000,351000000,None,None,None,None,-256000000,None,-262000000,-104000000,767000000
86,2015Q4,157.724375,159.0435046875,156.5698828125,158.039375,2200331.28125,1.09,1.17,-0.08,-6.8376,USD,767000000,27220000000,26453000000,23621000000,767000000,2806000000,None,2832000000,None,-33000000,None,33000000,19000000,None,None,271000000,755000000,275000000,33000000,487000000,496000000,788000000,1038000000,480000000,USD,35037000000,18858000000,5054000000,6283000000,10382000000,1359000000,16593000000,15867000000,8489000000,None,None,None,None,None,1229000000,834000000,726000000,24371000000,18293000000,10378000000,None,None,1281000000,6078000000,None,6126000000,1281000000,4845000000,6126000000,2036000000,None,10848000000,None,6704000000,2000000,439777000,USD,1696000000,407000000,None,1435000000,1473000000,271000000,715000000,None,1473000000,487000000,-332000000,-224000000,63000000,142000000,142000000,None,0,176000000,None,None,None,None,-142000000,None,253000000,-2000000,480000000
87,2016Q1,151.43590163934425,152.909668852459,149.99783770491803,151.57696721311476,2526608.1475409837,1.24,1.28,-0.04,-3.125,USD,856000000,28170000000,27314000000,24469000000,856000000,2835000000,None,2845000000,None,-31000000,None,31000000,11000000,None,None,None,832000000,286000000,31000000,555000000,307000000,863000000,None,546000000,USD,32388000000,15529000000,3633000000,4855000000,8908000000,1453000000,None,16065000000,8637000000,None,None,None,None,None,1222000000,313000000,794000000,21154000000,15433000000,8222000000,None,None,None,None,None,4975000000,89000000,4886000000,None,2280000000,835000000,11000000000,None,7001000000,2000000,439256000,USD,555000000,174000000,None,-1917000000,-1360000000,285000000,624000000,None,-1375000000,555000000,-485000000,-1563000000,-110000000,71000000,71000000,None,176000000,None,None,None,None,None,-71000000,None,-1421000000,-29000000,546000000
89,2016Q3,161.6903125,162.51844375,160.70500625,161.5959375,2155353.75,1.77,1.73,0.04,2.3121,USD,1191000000,36560000000,35369000000,31649000000,1191000000,3696000000,None,3720000000,None,-39000000,None,39000000,4000000,None,None,408000000,1175000000,396000000,39000000,785000000,806000000,1214000000,1599000000,779000000,USD,33163000000,15218000000,3379000000,4729000000,8969000000,1252000000,17945000000,17043000000,9124000000,None,None,None,None,None,1350000000,268000000,902000000,20831000000,15575000000,7612000000,365000000,None,619000000,5256000000,None,5161000000,1100000000,4061000000,5161000000,2003000000,1195000000,12079000000,None,7686000000,2000000,437524000,USD,785000000,445000000,None,-1484000000,-78000000,408000000,849000000,None,33000000,785000000,-1025000000,-331000000,208000000,136000000,136000000,None,394000000,394000000,None,None,None,None,-136000000,None,-1505000000,20000000,779000000
90,2016Q4,152.59174603174606,153.67710634920635,151.75656825396825,152.6536507936508,2315722.095238095,1.17,1.19,-0.02,-1.6807,USD,849000000,28099000000,27250000000,24288000000,849000000,2940000000,None,2962000000,None,-29000000,None,29000000,-17000000,None,None,297000000,836000000,291000000,29000000,555000000,205000000,865000000,1146000000,545000000,USD,36532000000,18570000000,4805000000,6116000000,10721000000,1498000000,17962000000,17156000000,9282000000,None,None,None,None,None,1311000000,235000000,806000000,24301000000,19161000000,11003000000,None,None,1159000000,5140000000,None,5092000000,1159000000,3933000000,5092000000,2189000000,1207000000,11973000000,None,7882000000,2000000,439343000,USD,5625000000,249000000,None,3707000000,1934000000,297000000,667000000,None,1983000000,555000000,-655000000,-660000000,-178000000,122000000,122000000,None,198000000,198000000,None,None,None,None,-122000000,None,1426000000,-52000000,545000000
91,2017Q1,167.44612903225806,168.2967129032258,166.52001451612904,167.59,2317933.064516129,1.17,1.36,-0.19,-13.9706,USD,844000000,29766000000,28922000000,25927000000,844000000,2980000000,None,2995000000,None,-31000000,None,31000000,29766000000,None,None,None,803000000,288000000,31000000,521000000,621000000,834000000,None,515000000,USD,35630000000,17460000000,4744000000,5965000000,9530000000,1597000000,None,17342000000,9549000000,None,None,None,None,None,1221000000,368000000,828000000,22918000000,18860000000,8764000000,None,None,None,None,None,5072000000,2257000000,2815000000,None,2691000000,1243000000,12440000000,None,8140000000,2000000,438941000,USD,521000000,271000000,None,-2128000000,-1244000000,312000000,516000000,None,-1248000000,521000000,-482000000,-165000000,-94000000,68000000,68000000,None,0,None,None,None,None,None,-68000000,None,-61000000,8000000,515000000
94,2017Q4,172.3295238095238,173.6662126984127,171.24502380952381,172.63603174603173,3223561.73015873,1.36,1.34,0.02,1.4925,USD,951000000,31809000000,30858000000,27617000000,951000000,3224000000,None,3241000000,None,-37000000,None,37000000,31809000000,None,None,335000000,925000000,285000000,37000000,651000000,617000000,962000000,1286000000,640000000,USD,39378000000,19897000000,5689000000,6885000000,11213000000,1559000000,19481000000,18682000000,10427000000,None,None,None,None,None,1196000000,240000000,799000000,28022000000,20360000000,11992000000,None,None,None,7662000000,None,6594000000,116000000,6478000000,6478000000,3014000000,1184000000,11078000000,None,6300000000,4000000,439185000,USD,4012000000,372000000,None,2058000000,1417000000,335000000,820000000,None,1415000000,651000000,-785000000,-58000000,377000000,124000000,124000000,None,0,220000000,None,None,None,None,-124000000,None,1143000000,-20000000,640000000
95,2017Q4,172.3295238095238,173.6662126984127,171.24502380952381,172.63603174603173,3223561.73015873,2.08,2.02,0.06,2.9703,USD,951000000,31809000000,30858000000,27617000000,951000000,3224000000,None,3241000000,None,-37000000,None,37000000,31809000000,None,None,335000000,925000000,285000000,37000000,651000000,617000000,962000000,1286000000,640000000,USD,39378000000,19897000000,5689000000,6885000000,11213000000,1559000000,19481000000,18682000000,10427000000,None,None,None,None,None,1196000000,240000000,799000000,28022000000,20360000000,11992000000,None,None,None,7662000000,None,6594000000,116000000,6478000000,6478000000,3014000000,1184000000,11078000000,None,6300000000,4000000,439185000,USD,4012000000,372000000,None,2058000000,1417000000,335000000,820000000,None,1415000000,651000000,-785000000,-58000000,377000000,124000000,124000000,None,0,220000000,None,None,None,None,-124000000,None,1143000000,-20000000,640000000
96,2018Q1,188.68360655737706,190.47409836065574,186.78,188.66311475409836,2496515.573770492,1.42,1.47,-0.05,-3.4014,USD,1016000000,32995000000,31979000000,28733000000,1016000000,3234000000,None,3246000000,None,-37000000,None,37000000,32995000000,None,None,344000000,974000000,273000000,37000000,713000000,841000000,1011000000,1360000000,701000000,USD,38703000000,18899000000,4781000000,5830000000,10671000000,2001000000,19804000000,19049000000,10754000000,None,None,None,None,None,1049000000,397000000,755000000,26650000000,18913000000,10061000000,None,None,None,7737000000,None,6627000000,122000000,6505000000,6505000000,3176000000,1232000000,11754000000,None,6727000000,4000000,438883000,USD,1169000000,374000000,None,-1572000000,-551000000,344000000,508000000,None,-613000000,713000000,-508000000,-690000000,-410000000,60000000,60000000,None,220000000,220000000,None,None,None,None,-60000000,None,-908000000,46000000,701000000
97,2018Q2,197.32296875,198.87046875,195.9240625,197.540625,2066369.078125,1.6979,None,None,None,USD,1030000000,32361000000,31294000000,28131000000,1067000000,3155000000,None,3163000000,None,-37000000,None,37000000,32361000000,None,None,None,1059000000,309000000,37000000,762000000,609000000,1096000000,None,750000000,USD,39605000000,19693000000,5877000000,7044000000,10626000000,1593000000,None,19178000000,10932000000,None,None,None,None,None,1167000000,430000000,734000000,27158000000,19411000000,10705000000,None,None,None,None,None,6611000000,119000000,6492000000,None,3289000000,1255000000,12143000000,None,7176000000,4000000,438602000,USD,762000000,33000000,None,674000000,-17000000,327000000,585000000,None,26000000,762000000,-585000000,-266000000,10000000,54000000,54000000,None,219000000,None,None,None,None,None,-54000000,None,1096000000,-49000000,750000000
99,2018Q4,223.73968253968255,226.01936507936506,220.8939619047619,223.33031746031745,2834020.492063492,1.61,1.62,-0.01,-0.6173,USD,3688000000,35069000000,31381000000,30623000000,949000000,3475000000,None,3497000000,None,-36000000,None,36000000,35069000000,None,None,331000000,925000000,158000000,36000000,777000000,635000000,961000000,1280000000,767000000,USD,43814000000,22954000000,6778000000,7953000000,12205000000,1795000000,20860000000,19879000000,11265000000,None,None,None,None,None,1175000000,1001000000,981000000,30335000000,22473000000,13133000000,None,None,None,7862000000,None,6514000000,0,6480000000,6480000000,3586000000,1382000000,13167000000,None,8387000000,4000000,439157000,USD,2177000000,182000000,None,1822000000,1355000000,331000000,730000000,None,1324000000,777000000,-737000000,-700000000,193000000,32000000,32000000,None,501000000,501000000,None,None,None,None,-32000000,None,723000000,-17000000,767000000
