,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
86,2017Q4,11.720738095238096,11.890777777777778,11.509455555555554,11.685873015873016,49752234.333333336,0.1,0.08,0.02,25,USD,452000000,1449000000,1098000000,888000000,-2000000,134000000,320000000,433000000,None,101000000,132000000,31000000,1340000000,2000000,None,39000000,-31000000,-12000000,31000000,61000000,-15000000,-2000000,121000000,-19000000,USD,3552000000,2634000000,1185000000,1185000000,694000000,400000000,918000000,261000000,740000000,239000000,239000000,289000000,58000000,58000000,0,191000000,310000000,2956000000,1513000000,384000000,22000000,70000000,70000000,1454000000,None,1395000000,70000000,1325000000,1395000000,92000000,118000000,596000000,108000000,-7760000000,9000000,967000000,USD,324000000,None,None,-75000000,-368000000,39000000,44000000,-371000000,8000000,61000000,17000000,-34000000,None,None,None,None,None,None,None,0,0,None,5000000,None,306000000,None,-19000000
87,2018Q1,11.893114754098361,12.132950819672132,11.625737704918032,11.857377049180327,62926157.114754096,0.08,0.05,0.03,60,USD,597000000,1615000000,1184000000,1050000000,120000000,134000000,343000000,477000000,None,-31000000,None,31000000,-1000000,1000000,None,44000000,89000000,8000000,32000000,81000000,80000000,120000000,164000000,81000000,USD,3763000000,2751000000,1045000000,1045000000,715000000,756000000,1012000000,290000000,694000000,308000000,308000000,289000000,57000000,57000000,3000000,168000000,376000000,3048000000,1697000000,456000000,147000000,223000000,223000000,1351000000,None,1165000000,223000000,1165000000,-19000000,159000000,186000000,715000000,108000000,-7692000000,10000000,969000000,USD,-107000000,None,None,39000000,271000000,44000000,46000000,284000000,21000000,81000000,-25000000,-8000000,0,None,None,None,None,None,None,0,0,None,6000000,None,-140000000,None,81000000
88,2018Q2,12.67953125,12.94265625,12.4453125,12.7125,59639574.171875,0.11,0.09,0.02,22.2222,USD,652000000,1725000000,1246000000,1104000000,153000000,142000000,357000000,499000000,None,-31000000,None,31000000,1756000000,1000000,None,42000000,122000000,6000000,31000000,116000000,103000000,153000000,195000000,116000000,USD,4103000000,3099000000,948000000,983000000,750000000,1492000000,1004000000,295000000,704000000,292000000,292000000,289000000,92000000,57000000,35000000,155000000,363000000,3224000000,1868000000,520000000,67000000,223000000,223000000,1356000000,None,1170000000,223000000,1170000000,-18000000,73000000,186000000,879000000,109000000,-7576000000,10000000,975000000,USD,-55000000,None,None,70000000,408000000,42000000,43000000,380000000,35000000,116000000,-68000000,28000000,0,None,None,None,None,None,None,0,0,None,29000000,None,116000000,None,116000000
89,2018Q3,22.431746031746034,23.07015873015873,21.89587301587302,22.566666666666666,106694282.47619048,0.14,0.13,0.01,7.6923,USD,661000000,1623000000,1140000000,992000000,150000000,148000000,363000000,511000000,None,-30000000,None,30000000,1653000000,-6000000,None,41000000,114000000,12000000,24000000,102000000,102000000,144000000,191000000,102000000,USD,4347000000,3314000000,1046000000,1056000000,738000000,1591000000,1033000000,318000000,718000000,274000000,274000000,289000000,68000000,58000000,10000000,200000000,368000000,3222000000,1878000000,508000000,3000000,136000000,136000000,1344000000,None,1167000000,136000000,1167000000,-17000000,13000000,177000000,1125000000,67000000,-7474000000,10000000,999000000,USD,76000000,7000000,None,12000000,144000000,41000000,33000000,89000000,-12000000,102000000,11000000,8000000,None,None,None,None,None,None,None,None,None,None,9000000,None,102000000,None,102000000
90,2018Q4,21.737460317460318,22.42396984126984,20.858492063492065,21.622857142857143,107575107.73015873,0.13,0.12,0.01,8.3333,USD,537000000,1390000000,1020000000,882000000,28000000,138000000,371000000,509000000,None,110000000,139000000,29000000,1419000000,4000000,None,43000000,3000000,-35000000,29000000,38000000,40000000,32000000,71000000,38000000,USD,4556000000,3540000000,1078000000,1156000000,845000000,1235000000,1016000000,348000000,707000000,226000000,226000000,289000000,136000000,58000000,78000000,195000000,321000000,3290000000,1984000000,834000000,22000000,136000000,136000000,1317000000,None,1250000000,136000000,1114000000,1250000000,24000000,192000000,1266000000,50000000,-7436000000,10000000,1005000000,USD,120000000,72000000,None,86000000,213000000,43000000,41000000,53000000,107000000,38000000,-88000000,0,None,None,None,None,None,None,None,0,0,None,26000000,None,38000000,None,38000000
91,2019Q1,22.653606557377046,23.22377049180328,22.172459016393443,22.70229508196721,83815573.14754099,0.08,0.08,0,0,USD,521000000,1291000000,921000000,751000000,38000000,170000000,373000000,549000000,None,-27000000,None,27000000,1258000000,-7000000,None,46000000,3000000,-13000000,35000000,16000000,23000000,30000000,84000000,16000000,USD,4931000000,3677000000,978000000,1194000000,955000000,1644000000,1254000000,377000000,724000000,222000000,222000000,289000000,273000000,57000000,216000000,172000000,317000000,3143000000,1764000000,484000000,2000000,70000000,70000000,1166000000,251000000,1024000000,70000000,1024000000,-14000000,45000000,142000000,1788000000,48000000,-7420000000,11000000,1082000000,USD,-213000000,None,None,-127000000,126000000,46000000,62000000,5000000,110000000,16000000,-173000000,286000000,None,None,None,None,None,None,None,None,None,None,450000000,None,-100000000,None,16000000
92,2019Q2,28.575952380952383,29.105079365079362,28.003968253968253,28.529047619047617,71894411.47619048,0.06,0.05,0.01,20,USD,621000000,1506000000,1099000000,910000000,59000000,189000000,373000000,562000000,None,-25000000,None,25000000,1531000000,3000000,None,70000000,37000000,2000000,25000000,35000000,36000000,62000000,129000000,35000000,USD,5102000000,3754000000,963000000,1128000000,1015000000,1731000000,1348000000,458000000,745000000,231000000,231000000,289000000,223000000,58000000,165000000,248000000,331000000,3201000000,1804000000,828000000,2000000,0,38000000,1397000000,249000000,1031000000,38000000,1031000000,-14000000,48000000,155000000,1901000000,50000000,-7385000000,11000000,1086000000,USD,30000000,13000000,None,-60000000,151000000,52000000,58000000,93000000,60000000,35000000,-7000000,-38000000,None,None,None,None,None,None,None,None,None,None,34000000,None,22000000,None,35000000
93,2019Q3,31.436328125,31.925625,30.821875,31.35953125,59810593.671875,0.08,0.08,0,0,USD,777000000,1737000000,1209000000,1024000000,186000000,185000000,406000000,591000000,None,-24000000,None,24000000,1761000000,-36000000,None,69000000,127000000,7000000,64000000,120000000,113000000,151000000,255000000,120000000,USD,5253000000,3912000000,1156000000,1209000000,1040000000,1586000000,1341000000,453000000,769000000,220000000,220000000,289000000,112000000,59000000,53000000,253000000,335000000,3077000000,1864000000,763000000,10000000,0,38000000,1213000000,239000000,872000000,38000000,872000000,-11000000,49000000,140000000,2176000000,53000000,-7265000000,11000000,1114000000,USD,234000000,18000000,None,8000000,108000000,60000000,55000000,60000000,25000000,120000000,57000000,-98000000,None,None,None,None,None,None,None,None,None,None,3000000,None,102000000,None,120000000
94,2019Q4,36.63234375,37.259375,36.181875,36.81203125,51032983.609375,0.18,0.18,0,0,USD,949000000,2109000000,1384000000,1178000000,348000000,206000000,395000000,601000000,None,91000000,109000000,18000000,2127000000,-125000000,None,64000000,205000000,35000000,18000000,170000000,177000000,223000000,287000000,170000000,USD,6028000000,4597000000,1466000000,1503000000,982000000,2056000000,1431000000,500000000,768000000,210000000,210000000,289000000,95000000,58000000,37000000,233000000,357000000,3201000000,2359000000,988000000,4000000,0,0,842000000,242000000,486000000,43000000,486000000,486000000,74000000,157000000,2827000000,53000000,-7095000000,12000000,1170000000,USD,442000000,73000000,None,552000000,551000000,64000000,42000000,465000000,-58000000,170000000,-26000000,-107000000,None,None,None,None,None,None,None,None,None,None,36000000,None,170000000,None,170000000
95,2020Q1,48.06725806451613,49.31032258064516,46.8841935483871,48.171451612903226,74367050.77419356,0.32,0.31,0.01,3.2258,USD,818000000,1755000000,1167000000,968000000,177000000,199000000,442000000,659000000,None,-13000000,None,13000000,1768000000,4000000,None,68000000,168000000,6000000,13000000,162000000,148000000,181000000,249000000,162000000,USD,5864000000,4390000000,1330000000,1385000000,1056000000,1896000000,1474000000,540000000,794000000,194000000,194000000,289000000,113000000,58000000,55000000,241000000,366000000,2827000000,1985000000,653000000,None,None,None,842000000,211000000,488000000,None,488000000,-4000000,75000000,143000000,3037000000,54000000,-6933000000,12000000,1171000000,USD,-65000000,None,None,-429000000,-63000000,68000000,55000000,-168000000,74000000,162000000,-73000000,2000000,None,None,None,None,None,None,None,None,None,None,3000000,None,-136000000,None,162000000
96,2020Q2,53.10968253968254,54.19206349206349,51.86380952380952,53.01873015873016,64807501.50793651,0.18,0.18,0,0,USD,848000000,1918000000,1299000000,1084000000,173000000,215000000,460000000,675000000,None,-14000000,14000000,14000000,1932000000,1000000,None,72000000,161000000,4000000,14000000,157000000,167000000,175000000,247000000,157000000,USD,6583000000,5109000000,1775000000,1775000000,1324000000,1799000000,1474000000,585000000,837000000,174000000,174000000,289000000,59000000,59000000,0,211000000,326000000,3278000000,2434000000,802000000,None,None,200000000,844000000,204000000,490000000,200000000,490000000,690000000,68000000,150000000,3305000000,54000000,-6776000000,12000000,1174000000,USD,243000000,None,None,268000000,353000000,72000000,91000000,104000000,268000000,157000000,-36000000,238000000,0,None,None,None,None,None,None,None,None,None,39000000,None,157000000,None,157000000
97,2020Q3,74.069790625,75.71187499999999,72.3298203125,74.251484375,61751111.15625,0.18,0.16,0.02,12.5,USD,1230000000,2790000000,1844000000,1571000000,449000000,273000000,508000000,781000000,None,-11000000,None,11000000,2801000000,-37000000,None,82000000,402000000,12000000,11000000,390000000,399000000,413000000,495000000,390000000,USD,7023000000,5500000000,1296000000,1771000000,1292000000,2138000000,1523000000,595000000,890000000,194000000,194000000,289000000,60000000,60000000,475000000,299000000,364000000,3156000000,2417000000,752000000,None,None,72000000,739000000,205000000,398000000,None,373000000,398000000,72000000,161000000,3867000000,126000000,-6386000000,12000000,1202000000,USD,339000000,None,None,282000000,479000000,125000000,74000000,351000000,-32000000,390000000,-549000000,-269000000,0,None,None,None,78000000,78000000,None,None,None,None,3000000,None,390000000,None,390000000
98,2020Q4,86.406590625,87.7322921875,84.8670625,86.295,45877261.578125,0.41,0.36,0.05,13.8889,USD,1451000000,3235000000,2101000000,1793000000,570000000,308000000,573000000,881000000,None,46000000,55000000,9000000,3244000000,-15000000,None,90000000,549000000,-1232000000,9000000,1778000000,1793000000,558000000,648000000,1781000000,USD,8962000000,6143000000,1595000000,2290000000,1399000000,2189000000,2819000000,641000000,912000000,229000000,229000000,289000000,63000000,63000000,695000000,378000000,373000000,3125000000,2417000000,468000000,15000000,0,0,708000000,201000000,330000000,None,330000000,330000000,75000000,177000000,5837000000,131000000,-4605000000,12000000,1211000000,USD,554000000,None,None,-634000000,98000000,320000000,74000000,-68000000,107000000,1778000000,-294000000,35000000,0,None,None,None,115000000,115000000,None,None,None,None,40000000,None,1778000000,None,1781000000
99,2021Q1,86.46770491803278,87.6893,84.61845901639343,86.10204918032788,44919310.81967213,0.52,0.47,0.05,10.6383,USD,1587000000,3422000000,2272000000,1858000000,662000000,319000000,610000000,1032000000,None,-9000000,None,9000000,3431000000,-11000000,None,95000000,644000000,89000000,15000000,555000000,544000000,653000000,748000000,555000000,USD,10047000000,7197000000,1763000000,3116000000,1653000000,2185000000,2850000000,681000000,975000000,203000000,203000000,289000000,65000000,65000000,1353000000,243000000,412000000,3570000000,2864000000,949000000,None,None,None,706000000,238000000,314000000,None,313000000,314000000,96000000,155000000,6477000000,141000000,-4058000000,12000000,1215000000,USD,898000000,None,None,466000000,330000000,109000000,66000000,109000000,254000000,555000000,-722000000,-8000000,None,0,0,None,None,None,None,None,None,None,2000000,None,168000000,None,555000000
100,2021Q2,80.75690476190475,81.96183968253969,79.65844126984126,80.81809523809524,42716607.31746032,0.52,0.44,0.08,18.1818,USD,1830000000,3840000000,2361000000,2020000000,831000000,341000000,659000000,1000000000,None,-10000000,None,10000000,3850000000,0,None,97000000,823000000,113000000,10000000,710000000,711000000,833000000,930000000,710000000,USD,10691000000,7818000000,2623000000,3793000000,1765000000,2026000000,2873000000,671000000,1005000000,204000000,204000000,289000000,67000000,67000000,1170000000,234000000,509000000,3626000000,2892000000,836000000,None,None,None,734000000,240000000,313000000,None,313000000,313000000,109000000,181000000,7065000000,401000000,-3348000000,12000000,1213000000,USD,952000000,None,None,-120000000,41000000,111000000,64000000,-159000000,112000000,710000000,119000000,-211000000,None,256000000,256000000,None,None,None,None,None,None,None,-207000000,None,710000000,None,710000000
101,2021Q3,102.1322171875,103.993365625,100.4278796875,102.22015625,62531628.71875,0.63,0.54,0.09,16.6667,USD,2086000000,4306000000,2603000000,2227000000,948000000,376000000,765000000,1141000000,None,-7000000,None,7000000,4313000000,62000000,None,97000000,1005000000,82000000,7000000,923000000,916000000,1012000000,1109000000,923000000,USD,11153000000,7988000000,2440000000,3608000000,1902000000,2229000000,3165000000,717000000,1052000000,203000000,203000000,289000000,69000000,69000000,1168000000,249000000,770000000,4017000000,3564000000,1048000000,None,312000000,312000000,453000000,269000000,1000000,312000000,1000000,313000000,120000000,183000000,7136000000,1356000000,-2425000000,12000000,1212000000,USD,849000000,None,None,180000000,570000000,113000000,85000000,203000000,138000000,923000000,-83000000,-949000000,0,748000000,748000000,None,None,None,None,None,None,None,-744000000,None,923000000,None,923000000
102,2021Q4,134.091125,137.1846484375,131.296115625,134.4203125,54331964.578125,0.73,0.67,0.06,8.9552,USD,2426000000,4845000000,2930000000,2400000000,1207000000,412000000,811000000,1356000000,None,34000000,42000000,8000000,4811000000,4000000,None,118000000,1203000000,229000000,8000000,974000000,971000000,1211000000,1329000000,974000000,USD,12419000000,8583000000,2535000000,3608000000,1955000000,3035000000,3836000000,702000000,1134000000,289000000,0,289000000,69000000,69000000,1073000000,312000000,1478000000,4922000000,4240000000,1321000000,None,312000000,312000000,682000000,348000000,1000000,312000000,1000000,313000000,98000000,321000000,7497000000,2130000000,-1451000000,12000000,1207000000,USD,822000000,None,None,275000000,1231000000,431000000,86000000,487000000,52000000,974000000,0,-727000000,0,758000000,758000000,None,None,None,None,None,None,None,-709000000,None,95000000,None,974000000
103,2022Q1,120.01354838709678,122.91028709677418,116.23268387096775,119.37903225806451,103059518.67741935,0.92,0.76,0.16,21.0526,USD,2818000000,5859000000,4275000000,3069000000,951000000,597000000,1060000000,2281000000,None,-13000000,None,13000000,5872000000,-42000000,None,609000000,899000000,113000000,13000000,786000000,787000000,912000000,1521000000,786000000,USD,66915000000,13369000000,4740000000,6532000000,2431000000,3681000000,53546000000,1406000000,1186000000,49915000000,26832000000,23083000000,4498000000,72000000,1792000000,725000000,1705000000,11582000000,5581000000,1476000000,None,312000000,312000000,6001000000,370000000,1475000000,312000000,1475000000,1787000000,518000000,1047000000,55333000000,941000000,-665000000,16000000,1620000000,USD,995000000,None,None,4000000,959000000,628000000,71000000,673000000,26000000,786000000,3158000000,-1948000000,None,1914000000,1914000000,None,None,None,None,None,None,None,-1912000000,None,2205000000,None,786000000
104,2022Q2,94.08467741935483,96.35556774193547,91.34659193548387,93.6058064516129,107200474.24193548,1.13,0.91,0.22,24.1758,USD,3028000000,6525000000,4114000000,3522000000,526000000,592000000,1300000000,1892000000,None,-25000000,35000000,25000000,6550000000,-4000000,None,1000000000,501000000,54000000,25000000,447000000,416000000,526000000,1526000000,447000000,USD,67502000000,13462000000,4964000000,5992000000,2648000000,4053000000,54047000000,1441000000,1311000000,50359000000,26159000000,24200000000,3723000000,76000000,1028000000,769000000,1657000000,12333000000,5523000000,1518000000,None,312000000,312000000,6810000000,422000000,2465000000,312000000,2465000000,2777000000,258000000,1118000000,55169000000,1893000000,-218000000,16000000,1612000000,USD,1038000000,None,None,24000000,569000000,1000000000,132000000,344000000,248000000,447000000,-928000000,114000000,0,921000000,921000000,None,None,None,None,None,0,None,-845000000,None,447000000,None,447000000
105,2022Q3,84.938984375,86.7041546875,83.223709375,85.1465625,79846673.5625,1.05,1.03,0.02,1.9417,USD,2354000000,5534000000,3768000000,3211000000,-64000000,557000000,1279000000,1836000000,None,-31000000,34000000,31000000,5565000000,22000000,None,1000000000,-69000000,-135000000,31000000,66000000,11000000,-38000000,962000000,66000000,USD,67811000000,14420000000,3398000000,5591000000,3369000000,4340000000,53391000000,1486000000,1396000000,49349000000,25162000000,24187000000,4932000000,80000000,2193000000,1120000000,1954000000,13269000000,6691000000,2337000000,None,0,0,6578000000,424000000,2466000000,None,2466000000,2466000000,359000000,1610000000,54542000000,2815000000,-152000000,16000000,1612000000,USD,965000000,None,None,783000000,1596000000,1125000000,123000000,285000000,723000000,66000000,-1298000000,-1233000000,-312000000,617000000,617000000,None,None,None,None,None,0,None,-616000000,None,66000000,None,66000000
106,2022Q4,66.00911111111111,67.5394365079365,64.54236984126985,66.00571428571428,76079000.33333333,0.67,0.68,-0.01,-1.4706,USD,2403000000,5732000000,5006000000,3196000000,-149000000,590000000,1366000000,3177000000,None,134000000,153000000,19000000,5598000000,32000000,None,1220000000,-133000000,-154000000,19000000,21000000,68000000,-114000000,1106000000,21000000,USD,67580000000,15019000000,4835000000,5855000000,3771000000,5226000000,53813000000,1513000000,1507000000,48295000000,24118000000,24200000000,4503000000,83000000,1020000000,1265000000,2152000000,12830000000,6369000000,2493000000,None,0,0,6461000000,396000000,2467000000,0,2467000000,2467000000,336000000,1664000000,54750000000,3099000000,-131000000,16000000,1612000000,USD,567000000,None,None,120000000,503000000,1747000000,124000000,-211000000,404000000,21000000,1067000000,-197000000,312000000,250000000,250000000,None,None,None,None,0,0,None,-162000000,None,None,None,21000000
107,2023Q1,80.85274193548386,82.82313870967742,79.46634032258063,81.3808064516129,62639893.451612905,0.69,0.67,0.02,2.9851,USD,2359000000,5353000000,2994000000,2994000000,-145000000,585000000,1411000000,2504000000,None,-25000000,25000000,25000000,None,43000000,None,518000000,-126000000,13000000,None,-140000000,-119000000,-101000000,2537000000,-139000000,USD,67634000000,15658000000,3825000000,5939000000,4235000000,None,51976000000,1500000000,1593000000,47468000000,23291000000,24177000000,None,84000000,2114000000,1442000000,2410000000,12940000000,6577000000,2518000000,None,None,None,6363000000,381000000,2467000000,None,2467000000,2848000000,539000000,1874000000,54694000000,3362000000,-270000000,16000000,1609000000,USD,486000000,None,None,None,None,2638000000,158000000,86000000,-464000000,-139000000,-1237000000,-259000000,0,None,0,None,None,None,None,0,0,None,0,None,-1010000000,None,-139000000
108,2023Q2,103.89270967741935,105.99497903225806,101.87081451612903,103.99677419354839,67757324.46774194,0.6,0.56,0.04,7.1429,USD,2443000000,5331000000,4156000000,2916000000,-20000000,547000000,1443000000,2683000000,None,-28000000,28000000,28000000,5359000000,46000000,None,693000000,4000000,-23000000,28000000,27000000,16000000,32000000,725000000,27000000,USD,67967000000,16505000000,3841000000,6285000000,4567000000,4312000000,51462000000,1541000000,1682000000,46775000000,22598000000,24177000000,5579000000,90000000,2444000000,1339000000,2527000000,12831000000,7572000000,2779000000,None,1503000000,753000000,6759000000,393000000,1714000000,750000000,1714000000,2467000000,756000000,1787000000,55136000000,3430000000,-243000000,16000000,1614000000,USD,379000000,None,None,None,None,693000000,125000000,-272000000,332000000,27000000,-438000000,75000000,0,0,0,None,None,None,None,0,0,None,0,None,16000000,None,27000000
109,2023Q3,108.80778253968253,110.7161126984127,106.64823333333334,108.55412698412698,59687636.333333336,0.58,0.57,0.01,1.7544,USD,2747000000,5774000000,4289000000,3053000000,224000000,576000000,1507000000,2743000000,None,-26000000,26000000,26000000,5800000000,59000000,None,660000000,260000000,-39000000,26000000,299000000,281000000,286000000,946000000,299000000,USD,67626000000,16688000000,3561000000,5785000000,4445000000,5055000000,50938000000,1566000000,1730000000,46136000000,21950000000,24186000000,5338000000,93000000,2224000000,1403000000,2560000000,12656000000,7627000000,2245000000,None,1502000000,752000000,6529000000,395000000,1715000000,750000000,1715000000,2467000000,929000000,1767000000,54970000000,4235000000,56000000,17000000,1615000000,USD,421000000,None,None,-547000000,765000000,-677000000,124000000,744000000,-122000000,299000000,102000000,-803000000,0,511000000,511000000,None,None,None,None,0,0,None,-507000000,None,None,None,299000000
110,2023Q4,117.31394126984127,119.51484126984127,115.70094920634921,117.85738095238096,56454019.61904762,0.7,0.68,0.02,2.9412,USD,2911000000,6452000000,5154000000,3257000000,342000000,644000000,1511000000,3409000000,None,285000000,312000000,27000000,6167000000,49000000,None,1253000000,370000000,-297000000,27000000,667000000,707000000,397000000,1650000000,667000000,USD,67885000000,16768000000,3933000000,5773000000,4351000000,6476000000,51117000000,1589000000,1787000000,45625000000,21363000000,24262000000,5253000000,99000000,1840000000,1259000000,2805000000,11993000000,6689000000,2055000000,None,751000000,751000000,6704000000,535000000,1717000000,751000000,1717000000,2468000000,438000000,1850000000,55892000000,4514000000,723000000,17000000,1616000000,USD,381000000,None,None,-181000000,319000000,1240000000,139000000,320000000,-94000000,667000000,150000000,-159000000,0,233000000,233000000,None,None,None,None,None,None,None,-113000000,None,None,None,667000000
