,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
68,2016Q2,155.9375,157.6800828125,154.5189640625,156.02609375,3345085.78125,2.68,2.45,0.23,9.3878,USD,2843000000,9708000000,5469000000,3512000000,-1522000000,4120000000,None,4365000000,None,754000000,2530000000,1776000000,7178000000,None,None,245000000,2463000000,641000000,1776000000,1822000000,1749000000,4239000000,4484000000,1822000000,USD,896843000000,103293000000,122516000000,103293000000,279992000000,None,295112000000,-7980000000,7980000000,4145000000,476000000,3669000000,253785000000,224000000,64620000000,190615000000,None,810329000000,88528000000,None,None,84556000000,59519000000,192596000000,None,239465000000,25037000000,192596000000,298984000000,-277455000000,255452000000,86514000000,65921000000,85339000000,9000000,406591645,USD,1822000000,1220000000,None,-3931000000,-8185000000,32000000,669000000,None,17784000000,1822000000,15955000000,-1436000000,None,1738000000,1738000000,None,473000000,473000000,None,None,None,0,-1738000000,None,24565000000,None,1822000000
69,2016Q3,162.40484375,163.770475,161.2407859375,162.5721875,2682258.5,3.72,3,0.72,24,USD,3227000000,9943000000,5300000000,3452000000,-1058000000,4038000000,None,4285000000,None,614000000,2389000000,1775000000,7554000000,None,None,247000000,2868000000,774000000,1775000000,2094000000,2063000000,4643000000,4890000000,2094000000,USD,879987000000,99535000000,118003000000,99535000000,292420000000,None,308084000000,-8160000000,8160000000,4104000000,435000000,3669000000,240425000000,213000000,54526000000,185468000000,None,792877000000,89557000000,None,None,84301000000,58013000000,197876000000,None,246076000000,26288000000,197876000000,304089000000,-262500000000,245520000000,87110000000,67195000000,87160000000,9000000,399211902,USD,2094000000,1930000000,None,-7795000000,12398000000,37000000,821000000,None,5386000000,2094000000,-1513000000,1655000000,None,1296000000,1296000000,None,378000000,378000000,None,None,None,648000000,-648000000,None,-4513000000,None,2094000000
70,2016Q4,202.06349206349208,204.39450634920635,200.71607936507937,203.0568253968254,3893646.3492063493,4.88,3.82,1.06,27.7487,USD,3599000000,10440000000,4748000000,12435000000,-287000000,3223000000,None,3886000000,None,336000000,2424000000,2088000000,8016000000,None,None,267000000,3397000000,1050000000,2091000000,2347000000,1713000000,5485000000,5752000000,2347000000,USD,860165000000,121711000000,121711000000,121711000000,295952000000,None,312336000000,-7680000000,7680000000,4095000000,429000000,3666000000,238491000000,219000000,116925000000,184600000000,None,773272000000,106905000000,None,None,99381000000,75853000000,197491000000,None,242241000000,23528000000,197491000000,318094000000,-240838000000,242586000000,86893000000,68694000000,89039000000,9000000,392632230,USD,-4739000000,1740000000,None,1989000000,-9867000000,46000000,813000000,None,15253000000,2347000000,-1627000000,748000000,None,1488000000,1488000000,None,468000000,468000000,None,None,None,0,-1488000000,None,3708000000,None,2347000000
71,2017Q1,241.68266129032259,243.53148548387097,239.50667741935484,241.45677419354837,3859239.8387096776,5.08,4.82,0.26,5.3942,USD,3030000000,10256000000,5435000000,3467000000,-1326000000,4099000000,None,4356000000,None,516000000,2746000000,2230000000,7510000000,None,None,257000000,2539000000,284000000,2230000000,2255000000,2101000000,4769000000,5026000000,2255000000,USD,894069000000,123035000000,123035000000,123035000000,308871000000,None,326531000000,-7920000000,7920000000,4067000000,403000000,3664000000,232861000000,221000000,117278000000,187446000000,None,807152000000,122484000000,None,None,112786000000,92382000000,210497000000,None,251795000000,20404000000,210497000000,344177000000,-243379000000,251521000000,86917000000,70169000000,90904000000,9000000,394791563,USD,-15928000000,2310000000,None,-1216000000,13634000000,41000000,838000000,None,None,2255000000,-1573000000,6261000000,None,1503000000,1503000000,None,366000000,366000000,None,None,None,0,-1503000000,None,1324000000,None,2255000000
72,2017Q2,222.46142857142857,224.33787301587301,220.43737777777778,222.19333333333333,3591138.238095238,5.15,5.31,-0.16,-3.0132,USD,3011000000,10319000000,5378000000,3423000000,-1346000000,4092000000,None,4357000000,None,788000000,3220000000,2432000000,7099000000,None,None,265000000,2509000000,678000000,2432000000,1831000000,1586000000,4941000000,5206000000,1831000000,USD,906518000000,110888000000,110888000000,110888000000,327740000000,None,346040000000,-8210000000,8210000000,4080000000,412000000,3668000000,227994000000,242000000,115553000000,178301000000,None,819843000000,125688000000,None,None,113683000000,87672000000,215993000000,None,261664000000,26011000000,215993000000,349336000000,-252615000000,256652000000,86675000000,71642000000,92225000000,9000000,388213152,USD,1922000000,3970000000,None,1688000000,18006000000,29000000,683000000,None,472000000,1831000000,-5133000000,3719000000,None,1466000000,1466000000,None,510000000,510000000,None,None,None,0,-1466000000,None,-12147000000,None,1831000000
73,2017Q3,225.47984126984127,227.32974285714286,223.9336095238095,225.55587301587303,2814957.698412698,3.95,3.39,0.56,16.5192,USD,3542000000,11007000000,5350000000,3349000000,-733000000,3995000000,None,4275000000,None,730000000,3411000000,2681000000,7596000000,None,None,280000000,2976000000,848000000,2681000000,2128000000,2027000000,5657000000,5937000000,2128000000,USD,930132000000,116610000000,116610000000,116610000000,333474000000,None,352337000000,-8460000000,8460000000,4058000000,393000000,3665000000,241355000000,242000000,112532000000,188394000000,None,843840000000,130677000000,None,None,117517000000,90256000000,223707000000,None,270748000000,27261000000,223707000000,361004000000,-259227000000,260342000000,86292000000,73811000000,93958000000,9000000,379098583,USD,2713000000,5830000000,None,-2902000000,3364000000,33000000,689000000,None,None,2128000000,-11123000000,14132000000,None,2174000000,2174000000,None,395000000,395000000,None,None,None,0,-2174000000,None,5722000000,None,2128000000
74,2017Q4,245.3813492063492,247.34135873015873,243.3647031746032,245.27841269841272,2609275.6666666665,5.02,4.17,0.85,20.3837,USD,4220000000,11329000000,4468000000,12586000000,559000000,3123000000,None,3661000000,None,898000000,3736000000,2838000000,7593000000,None,None,350000000,3108000000,5036000000,2832000000,-1928000000,-2092000000,5946000000,6296000000,-1928000000,USD,916776000000,110051000000,110051000000,110051000000,315988000000,None,89638000000,-8280000000,8280000000,4038000000,373000000,3665000000,248536000000,275000000,120822000000,190848000000,None,834533000000,133460000000,None,None,118667000000,88577000000,227579000000,None,276982000000,30090000000,227579000000,365559000000,-239987000000,260492000000,82243000000,75392000000,91519000000,9000000,374808805,USD,-9105000000,-940000000,None,-2866000000,-23677000000,47000000,975000000,None,None,-1928000000,-8548000000,11094000000,None,1629000000,2479000000,None,498000000,498000000,None,None,None,0,-984000000,None,-6559000000,None,-1928000000
75,2018Q1,260.5598360655738,263.57,257.15967213114754,260.3490163934426,3487531.8360655736,5.68,4.91,0.77,15.6823,USD,4270000000,13392000000,6560000000,4309000000,-1077000000,5048000000,None,5347000000,None,918000000,4230000000,3312000000,9162000000,None,None,299000000,3419000000,587000000,3312000000,2832000000,2942000000,6731000000,7030000000,2832000000,USD,973535000000,120503000000,120503000000,120503000000,336879000000,None,356705000000,-8610000000,8610000000,4049000000,342000000,3707000000,238852000000,279000000,-121000000,177567000000,None,889956000000,142929000000,None,None,126446000000,98312000000,236673000000,None,282360000000,28134000000,236673000000,380672000000,-254734000000,278886000000,83579000000,76177000000,93907000000,9000000,377706096,USD,-964000000,3550000000,None,12165000000,19708000000,45000000,1563000000,None,None,2832000000,-9213000000,20629000000,None,800000000,1450000000,650000000,376000000,376000000,None,None,None,0,-1450000000,None,10452000000,None,2832000000
76,2018Q2,239.1040625,241.0175,236.6546875,238.468125,3131482.046875,6.95,5.58,1.37,24.552,USD,4937000000,13554000000,6126000000,3663000000,3663000000,939000000,None,1274000000,None,1002000000,4920000000,3918000000,8634000000,None,None,335000000,3276000000,711000000,3918000000,2565000000,3377000000,7194000000,7529000000,2565000000,USD,968610000000,131417000000,131417000000,131417000000,347959000000,None,91586000000,-8730000000,8730000000,4106000000,349000000,3757000000,320191000000,96210000000,598476000000,162825000000,None,882011000000,139195000000,None,None,122895000000,96946000000,239387000000,None,282387000000,25949000000,239387000000,379333000000,-251353000000,265920000000,86599000000,76177000000,95941000000,9000000,377879137,USD,8598000000,4070000000,None,-11520000000,12022000000,40000000,2188000000,None,645000000,2565000000,-3590000000,5906000000,None,0,0,0,531000000,531000000,None,None,None,0,0,None,10914000000,None,2565000000
77,2018Q3,232.745873015873,234.34968253968256,231.04190476190476,232.60507936507938,2693110.746031746,5.98,4.66,1.32,28.3262,USD,4646000000,13025000000,5568000000,3294000000,3399000000,930000000,None,1247000000,None,856000000,5061000000,4205000000,7964000000,None,None,317000000,3078000000,554000000,4205000000,2524000000,1643000000,7283000000,7600000000,2524000000,USD,957190000000,118871000000,118871000000,118871000000,351028000000,None,93381000000,-8910000000,8910000000,4101000000,347000000,3754000000,312349000000,98190000000,603688000000,154891000000,None,870428000000,128609000000,None,None,112408000000,90082000000,242132000000,None,281245000000,22326000000,242132000000,371327000000,-245442000000,256870000000,86762000000,77422000000,98083000000,9000000,372739352,USD,-5314000000,4510000000,None,212000000,5017000000,33000000,2196000000,None,None,2524000000,-4032000000,-3200000000,None,1244000000,1244000000,0,382000000,382000000,None,None,None,0,-1244000000,None,-12546000000,None,2524000000
78,2018Q4,202.63857142857142,204.97841269841268,199.38539682539684,201.7266666666667,4182878.4444444445,6.28,5.38,0.9,16.7286,USD,2872000000,12557000000,6274000000,13137000000,375000000,1276000000,None,2497000000,None,991000000,5468000000,4477000000,7089000000,None,None,377000000,2708000000,170000000,4477000000,2538000000,5070000000,7185000000,7562000000,2538000000,USD,931796000000,130547000000,130547000000,130547000000,336000000000,None,85222000000,-9080000000,9080000000,4082000000,324000000,3758000000,47224000000,90220000000,33547000000,135285000000,None,841611000000,120125000000,None,None,108317000000,80841000000,236027000000,None,280631000000,27476000000,236027000000,264651000000,-230292000000,425964000000,90185000000,78670000000,100100000000,9000000,367741973,USD,14244000000,4590000000,None,-4527000000,-13366000000,34000000,2035000000,None,None,2538000000,-1985000000,-583000000,None,1250000000,1250000000,0,521000000,521000000,None,None,None,0,-1250000000,None,11676000000,None,2538000000
79,2019Q1,192.54245901639345,194.697868852459,190.60640491803278,192.9190163934426,3316715.770491803,6.04,4.45,1.59,35.7303,USD,4067000000,13186000000,6088000000,3484000000,2706000000,993000000,None,1361000000,None,1218000000,5597000000,4379000000,7589000000,None,None,368000000,2719000000,468000000,4379000000,2251000000,945000000,7098000000,7466000000,2251000000,USD,925349000000,87884000000,87884000000,87884000000,None,None,85932000000,-9400000000,9400000000,4092000000,332000000,3760000000,295197000000,91240000000,601803000000,147950000000,None,835076000000,114971000000,None,None,102372000000,72757000000,237275000000,2413000000,284429000000,29615000000,237275000000,357186000000,-233376000000,414119000000,90273000000,79915000000,101988000000,9000000,366771581,USD,-44368000000,4372000000,None,-7888000000,29502000000,43000000,2128000000,None,None,2251000000,-2139000000,3844000000,None,1250000000,1250000000,0,375000000,375000000,None,None,None,0,-1250000000,None,-42663000000,None,2251000000
80,2019Q2,197.54222222222222,199.46476190476193,196.06507936507938,197.9190476190476,2519362.222222222,5.71,4.89,0.82,16.7689,USD,4671000000,14150000000,6334000000,5512000000,3260000000,1012000000,None,1411000000,None,1071000000,5760000000,4689000000,8390000000,None,None,399000000,3127000000,706000000,4689000000,2421000000,2219000000,7816000000,8215000000,2421000000,USD,944903000000,91092000000,91092000000,91092000000,None,None,87794000000,-9650000000,9650000000,4114000000,342000000,3772000000,288087000000,93330000000,602920000000,138458000000,None,854011000000,119161000000,None,None,105638000000,73378000000,231723000000,2382000000,282432000000,32260000000,231723000000,355810000000,-242423000000,434897000000,90892000000,81167000000,103867000000,9000000,360539618,USD,8631000000,4580000000,None,10170000000,5600000000,39000000,2040000000,None,None,2421000000,807000000,-6230000000,None,1250000000,1250000000,0,535000000,535000000,None,None,None,0,-751000000,None,3208000000,None,2421000000
81,2019Q3,209.05890625,210.91265625,207.06765625,209.1303125,2211761.59375,5.81,4.89,0.92,18.8139,USD,3800000000,12774000000,5907000000,2983000000,2273000000,1054000000,None,1527000000,None,1008000000,5459000000,4451000000,7315000000,None,None,473000000,2416000000,539000000,4451000000,1877000000,2208000000,6867000000,7340000000,1877000000,USD,1007320000000,94094000000,94094000000,94094000000,None,None,91669000000,-9940000000,9940000000,4886000000,690000000,4196000000,395564000000,94360000000,653785000000,140369000000,None,915308000000,158969000000,None,None,145712000000,111472000000,228723000000,2383000000,282276000000,34240000000,228723000000,393748000000,-245371000000,485374000000,92012000000,81841000000,105194000000,9000000,357509026,USD,9774000000,5180000000,None,5306000000,37748000000,52000000,2229000000,None,None,1877000000,-19584000000,12812000000,None,673000000,1173000000,500000000,550000000,550000000,None,None,None,0,-1173000000,None,3002000000,None,1877000000
82,2019Q4,216.8353125,218.51046875,215.2465625,217.001875,2305550.296875,4.79,4.81,-0.02,-0.4158,USD,3331000000,13812000000,7634000000,13382000000,435000000,1192000000,None,2896000000,None,1065000000,4922000000,3857000000,8890000000,None,None,464000000,2321000000,404000000,3837000000,1917000000,917000000,6178000000,6642000000,1917000000,USD,992968000000,172279000000,133546000000,172279000000,None,None,92927000000,-9950000000,9950000000,4837000000,641000000,4196000000,63937000000,95680000000,38733000000,136071000000,None,902703000000,165214000000,None,None,150229000000,119593000000,237337000000,2385000000,267973000000,30636000000,43661000000,255363000000,-230428000000,362511000000,90265000000,84006000000,106465000000,9000000,347343184,USD,49831000000,4513000000,None,None,-71392000000,39000000,2046000000,None,None,1917000000,-3320000000,-7059000000,None,2162000000,2762000000,600000000,644000000,644000000,None,None,None,599000000,-2163000000,None,39452000000,None,1917000000
83,2020Q1,212.1266129032258,215.92080645161292,208.62112903225807,212.27032258064517,4295101.161290322,4.69,5.47,-0.78,-14.2596,USD,2082000000,12180000000,7395000000,3473000000,586000000,1059000000,None,1496000000,None,1313000000,4750000000,3437000000,7430000000,None,None,437000000,1348000000,135000000,3436000000,1213000000,4634000000,4785000000,5222000000,1213000000,USD,1089756000000,149855000000,105489000000,149855000000,None,None,93454000000,-9230000000,9230000000,4810000000,614000000,4196000000,68694000000,95590000000,44366000000,121670000000,None,997377000000,134246000000,None,None,120377000000,97845000000,259274000000,2289000000,281806000000,22532000000,43313000000,262624000000,-274422000000,364484000000,92379000000,85929000000,106501000000,9000000,343856654,USD,-53031000000,4041000000,None,None,-2624000000,41000000,2843000000,None,None,1213000000,-32336000000,57310000000,None,1928000000,2278000000,350000000,538000000,538000000,None,None,None,349000000,-2278000000,None,-28057000000,None,1213000000
84,2020Q2,187.62238095238095,190.82444444444445,184.45761904761903,187.72,3667505.126984127,3.11,3.35,-0.24,-7.1642,USD,808000000,15385000000,12004000000,4711000000,-669000000,978000000,None,1477000000,None,944000000,3034000000,2090000000,12351000000,None,None,499000000,1291000000,918000000,2090000000,373000000,-1905000000,3381000000,3880000000,373000000,USD,1141523000000,152449000000,132599000000,152449000000,None,None,95627000000,-9620000000,9620000000,4792000000,596000000,4196000000,76621000000,98140000000,19850000000,142806000000,None,1051494000000,130832000000,None,None,114272000000,90283000000,256961000000,2325000000,280950000000,23989000000,44400000000,266891000000,-255775000000,355566000000,90029000000,85930000000,106248000000,9000000,343935256,USD,-11647000000,1814000000,None,None,598000000,36000000,1065000000,None,None,-2799000000,3907000000,34850000000,None,0,0,0,626000000,626000000,None,None,None,0,0,None,373000000,None,373000000
85,2020Q3,203.8265625,206.229125,201.1670828125,203.45421875,3437943.203125,6.26,3.78,2.48,65.6085,USD,5080000000,12629000000,6482000000,3352000000,3669000000,943000000,None,1411000000,None,1084000000,2932000000,1848000000,9697000000,None,None,468000000,4299000000,932000000,1848000000,3367000000,3073000000,6147000000,6615000000,3367000000,USD,1132059000000,172303000000,153201000000,172303000000,None,None,96713000000,-10040000000,10040000000,4965000000,632000000,4333000000,80792000000,99520000000,19102000000,34794000000,None,1039409000000,148530000000,None,None,131242000000,104409000000,247653000000,2268000000,274486000000,26833000000,47880000000,261964000000,-247113000000,359829000000,92650000000,85930000000,109033000000,9000000,344070790,USD,34936000000,1793000000,None,None,-238000000,40000000,998000000,None,None,-3367000000,2996000000,-17330000000,None,0,0,0,580000000,580000000,None,None,None,0,0,None,3367000000,None,3367000000
86,2020Q4,222.26234375,224.855028125,219.8718734375,222.6046875,2975980.109375,9.68,5.57,4.11,73.7882,USD,6401000000,13304000000,6200000000,14269000000,4698000000,1034000000,None,1703000000,None,1410000000,2973000000,1563000000,10331000000,None,None,498000000,5541000000,1035000000,1563000000,4506000000,3707000000,7104000000,7602000000,4506000000,USD,1163028000000,175623000000,155842000000,175623000000,None,None,100922000000,-10120000000,10120000000,4962000000,630000000,4332000000,88445000000,103800000000,19781000000,-128913000000,None,1067096000000,182239000000,None,None,160618000000,134704000000,245977000000,2283000000,271891000000,25914000000,40911000000,266351000000,-256746000000,392550000000,95932000000,85940000000,112947000000,9000000,344088725,USD,11207000000,1443000000,None,None,444000000,30000000,1403000000,None,None,14412000000,-8923000000,-4450000000,None,0,0,0,592000000,592000000,None,None,None,0,349000000,None,2641000000,None,4506000000
87,2021Q1,310.57647540983606,315.1026393442623,306.85555737704914,311.3283606557377,3260365.5409836066,12.08,7.47,4.61,61.7135,USD,9798000000,19276000000,9367000000,6290000000,8238000000,1062000000,None,1560000000,None,1482000000,3054000000,1572000000,16222000000,None,None,498000000,8337000000,1501000000,1572000000,6836000000,6196000000,9909000000,10407000000,6836000000,USD,1301548000000,210597000000,191155000000,210597000000,None,None,102997000000,-10300000000,10300000000,4907000000,575000000,4332000000,88016000000,106060000000,19442000000,514604000000,None,1203884000000,201823000000,None,None,167478000000,140722000000,231498000000,2319000000,276327000000,26756000000,39902000000,277507000000,-297945000000,436002000000,97664000000,88632000000,119210000000,9000000,340018220,USD,-5183000000,1896000000,None,None,656000000,36000000,1312000000,None,None,6836000000,-2487000000,42983000000,None,2700000000,4700000000,2000000000,551000000,551000000,None,None,None,0,-4700000000,None,35313000000,None,6836000000
88,2021Q2,357.5966984126984,361.2780349206349,353.59194920634917,357.8285714285714,2856598.634920635,18.6,10.22,8.38,81.9961,USD,8144000000,16698000000,8548000000,5504000000,6553000000,1071000000,None,1591000000,None,1629000000,2939000000,1310000000,13759000000,None,None,520000000,6840000000,1354000000,1310000000,5486000000,5671000000,8150000000,8670000000,5486000000,USD,1387922000000,261334000000,240289000000,261334000000,None,None,107675000000,-10580000000,10580000000,4855000000,523000000,4332000000,90727000000,111100000000,21045000000,546740000000,None,1286032000000,228739000000,None,None,190582000000,164505000000,251115000000,2291000000,295910000000,26077000000,44396000000,300670000000,-315885000000,476077000000,101890000000,89633000000,124051000000,9000000,337276277,USD,20467000000,1127000000,None,None,-1091000000,31000000,1353000000,None,None,5486000000,-9221000000,37888000000,None,1000000000,1675000000,675000000,560000000,560000000,None,None,None,675000000,-1000000000,None,5486000000,None,5486000000
89,2021Q3,390.64375,394.6119890625,386.697940625,390.52875,2386252.21875,15.02,10.24,4.78,46.6797,USD,7926000000,15161000000,6766000000,3406000000,6183000000,1234000000,None,1743000000,None,1564000000,3117000000,1553000000,12044000000,None,None,509000000,6842000000,1464000000,1553000000,5378000000,5311000000,8395000000,8904000000,5378000000,USD,1443230000000,231169000000,211830000000,231169000000,None,None,111311000000,-10730000000,10730000000,4823000000,497000000,4326000000,86708000000,114930000000,19339000000,614940000000,None,1336933000000,236239000000,None,None,194705000000,174074000000,252365000000,2283000000,291463000000,20631000000,47880000000,291770000000,-311210000000,495627000000,106297000000,90634000000,128631000000,9000000,334792980,USD,-39260000000,1371000000,None,None,2215000000,22000000,883000000,None,None,-30022000000,-4819000000,15620000000,None,1000000000,1000000000,0,792000000,792000000,None,None,None,748000000,-252000000,None,5378000000,None,5378000000
90,2021Q4,396.427578125,400.2093546875,391.6985796875,395.89421875,2456246.453125,14.93,10.18,4.75,46.6601,USD,5938000000,13854000000,7614000000,18700000000,4062000000,1388000000,None,1876000000,None,1795000000,3010000000,1215000000,10844000000,None,None,488000000,5025000000,1090000000,1215000000,3935000000,3823000000,6240000000,6728000000,3935000000,USD,1463988000000,279973000000,261036000000,279973000000,None,None,115085000000,-10810000000,10810000000,4703000000,418000000,4285000000,88719000000,118900000000,18937000000,-160964000000,None,1354062000000,239270000000,None,0,192765000000,174647000000,263466000000,2288000000,298476000000,18118000000,52390000000,301047000000,9056000000,489270000000,109926000000,91136000000,131811000000,9000000,333573254,USD,30274000000,1127000000,None,None,3776000000,31000000,1119000000,None,None,39335000000,-13938000000,38247000000,None,500000000,500000000,0,822000000,822000000,None,None,None,749000000,249000000,None,49206000000,None,3935000000
91,2022Q1,353.7446774193548,357.95038064516126,348.5934241935484,353.1867741935484,3363803.3870967743,10.81,11.76,-0.95,-8.0782,USD,5491000000,14318000000,8277000000,4334000000,3725000000,1274000000,None,1766000000,None,1827000000,3212000000,1385000000,11106000000,None,None,492000000,4656000000,717000000,1385000000,3939000000,3323000000,6041000000,6533000000,3939000000,USD,1589441000000,291449000000,274164000000,291449000000,None,None,121493000000,-11200000000,11200000000,6481000000,1209000000,5272000000,92084000000,123940000000,17285000000,-174836000000,None,1474202000000,244051000000,None,None,200276000000,176268000000,267265000000,2261000000,306612000000,24008000000,58348000000,316468000000,9706000000,533488000000,115239000000,91623000000,134931000000,9000000,343396311,USD,-19534000000,1299000000,None,None,-2702000000,19000000,953000000,None,None,3939000000,-17021000000,53101000000,None,500000000,500000000,0,815000000,815000000,None,None,None,0,-500000000,None,13128000000,None,3939000000
92,2022Q2,311.68306451612904,315.8886483870968,307.25426290322577,311.3388709677419,2691807.3870967743,10.76,8.89,1.87,21.0349,USD,4651000000,14981000000,8320000000,3954000000,2653000000,1428000000,None,1998000000,None,1734000000,4851000000,3117000000,10130000000,None,None,570000000,3544000000,617000000,3117000000,2927000000,3657000000,6661000000,7231000000,2927000000,USD,1601224000000,303755000000,288606000000,303755000000,None,None,126708000000,-11550000000,11550000000,8210000000,2014000000,6196000000,114775000000,127880000000,15149000000,-162394000000,None,1483353000000,249848000000,None,None,211594000000,185302000000,258966000000,2160000000,299274000000,26292000000,62238000000,308059000000,8248000000,530866000000,117871000000,92123000000,136998000000,9000000,341963005,USD,45394000000,2439000000,None,None,-342000000,51000000,1051000000,None,None,2927000000,-38488000000,14456000000,None,500000000,500000000,0,857000000,857000000,None,None,None,0,-500000000,None,14442000000,None,2927000000
93,2022Q3,323.6096875,327.409821875,320.1089421875,323.9834375,2123364.53125,7.73,6.58,1.15,17.4772,USD,5738000000,18482000000,8219000000,3861000000,3694000000,1378000000,None,2044000000,578000000,2043000000,8550000000,6507000000,9932000000,None,None,666000000,3756000000,687000000,6507000000,3069000000,3151000000,10263000000,10929000000,3069000000,USD,1555994000000,299610000000,284251000000,299610000000,-1229158000000,None,130438000000,-11870000000,11870000000,8251000000,1963000000,6288000000,126963000000,131990000000,15359000000,939668000000,None,1436704000000,239040000000,None,145000000,195218000000,166912000000,247641000000,2057000000,288744000000,28306000000,65358000000,291815000000,7226000000,510876000000,119290000000,93127000000,139067000000,9000000,339103013,USD,16010000000,6144000000,None,None,1003000000,54000000,990000000,None,None,3069000000,-14159000000,1621000000,None,1000000000,1000000000,0,997000000,997000000,None,None,None,0,-1000000000,None,-4355000000,None,3069000000
94,2022Q4,347.7449206349206,351.5884873015873,344.3319666666667,348.1587301587302,2328210.904761905,8.25,7.69,0.56,7.2822,USD,3903000000,20930000000,9063000000,16174000000,1723000000,1453000000,None,2180000000,766000000,2074000000,12411000000,10337000000,8519000000,None,None,727000000,1530000000,204000000,10337000000,1326000000,188000000,11867000000,12594000000,1326000000,USD,1441799000000,256717000000,241825000000,256717000000,-1190082000000,None,132955000000,17074000000,12190000000,8383000000,2009000000,6374000000,130629000000,134590000000,14892000000,859095000000,None,1324610000000,183654000000,None,113000000,152927000000,60961000000,254245000000,2154000000,247138000000,38635000000,73147000000,308099000000,6845000000,454810000000,117189000000,94631000000,139372000000,9000000,334918639,USD,-33162000000,9140000000,None,-40349000000,-1120000000,50000000,754000000,None,None,1326000000,-6292000000,-9576000000,None,1500000000,1500000000,0,1013000000,1013000000,None,None,15203000000,0,-1500000000,None,-30865000000,None,1326000000
95,2023Q1,347.6548387096774,351.8579161290323,343.81566129032257,348.1003225806452,3030617.7258064514,3.32,5.48,-2.16,-39.4161,USD,8232000000,25381000000,8231000000,4355000000,5976000000,1286000000,None,2256000000,None,1781000000,14938000000,13157000000,10443000000,None,None,970000000,3993000000,759000000,13157000000,3234000000,3643000000,17150000000,18120000000,3234000000,USD,1538349000000,243926000000,229327000000,243926000000,-1392755000000,None,133002000000,-12880000000,12880000000,8404000000,1965000000,6439000000,131790000000,135330000000,14599000000,965755000000,None,1420840000000,286645000000,None,130000000,240326000000,203257000000,247826000000,2129000000,298205000000,37069000000,74888000000,305397000000,-331000000000,545553000000,117509000000,97159000000,141591000000,9000000,332884318,USD,9404000000,13082000000,None,None,-1236000000,52000000,597000000,None,None,3234000000,-1978000000,-20544000000,None,2546000000,2546000000,0,1013000000,1013000000,None,None,0,0,-2546000000,None,-13118000000,None,3234000000
96,2023Q2,328.66217741935486,331.4819951612903,325.6486435483871,328.75451612903225,2194696.419354839,9.87,8.1,1.77,21.8519,USD,5444000000,26047000000,9159000000,3872000000,2577000000,1273000000,None,2867000000,None,1684000000,16836000000,15152000000,9211000000,None,None,1594000000,1736000000,520000000,15152000000,1216000000,580000000,16888000000,18482000000,1216000000,USD,1571386000000,284689000000,270931000000,284689000000,-955100000000,None,129655000000,-13650000000,13650000000,7863000000,1921000000,5942000000,137571000000,133310000000,13758000000,955100000000,None,1454893000000,319536000000,None,128000000,271533000000,225770000000,236915000000,2113000000,295484000000,45763000000,74312000000,300869000000,-328000000000,569453000000,116493000000,97917000000,141798000000,9000000,330811807,USD,31901000000,14495000000,None,None,868000000,48000000,666000000,None,None,1216000000,-3959000000,13886000000,None,750000000,750000000,0,1012000000,1012000000,None,None,0,0,-750000000,None,41828000000,None,1216000000
