,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
33,2016Q2,107.55828125,108.8901140625,106.4630984375,107.765,162547.421875,2.31,0.62,1.69,272.5806,USD,109222000,272151000,162929000,162929000,73636000,20053000,0,35586000,None,None,None,16533000,None,-23440000,None,24428000,33663000,26693000,None,6970000,None,94870000,119298000,6970000,USD,6217619000,1502860000,670800000,670800000,106498000,None,4714759000,4539577000,None,43026000,43026000,0,None,None,0,3223000,None,3714432000,457615000,None,None,None,184970000,3256817000,None,2651805000,None,None,2662239000,272398000,331678000,2499415000,-1231000,-329480000,398000,42664000,USD,-94474000,None,None,None,None,24428000,1484000,-7794000,33669000,None,-77372000,105812000,None,None,None,None,0,0,None,None,None,None,0,None,-66034000,None,6970000
34,2016Q3,116.3203125,117.3297640625,115.42818125,116.41328125,109977.796875,1.58,0.75,0.83,110.6667,USD,82406000,240806000,158400000,158400000,784000,21128000,0,45958000,None,None,None,16102000,None,6389000,None,22699000,18158000,10162000,None,7996000,None,50760000,73459000,7973000,USD,6470383000,1654622000,653041000,653041000,34888000,None,4815761000,4723048000,None,41915000,41915000,0,None,None,0,3703000,None,3956498000,469185000,None,None,None,182322000,3487313000,None,2847002000,None,None,2859422000,288580000,349377000,2510113000,-1295000,-321507000,398000,42760000,USD,-81471000,None,None,None,None,22699000,1310000,3197000,385134000,None,-95883000,159595000,None,None,None,None,0,0,None,None,None,None,180000,None,-17759000,None,7996000
35,2016Q4,111.16856349206348,112.31090317460318,110.10136984126984,111.1784126984127,125668.74603174604,1.1,0.54,0.56,103.7037,USD,108513000,278546000,170033000,170033000,59372000,25083000,0,49141000,None,None,None,17096000,None,17680000,None,24618000,59956000,16361000,None,43595000,None,80949000,105567000,43595000,USD,6367382000,1492449000,665510000,665510000,0,None,4874933000,4810402000,None,41504000,41504000,0,None,76376000,0,666516000,None,3795872000,572010000,None,None,None,-230732000,3223862000,None,2690747000,-149000,None,2690747000,-113717000,332170000,2567738000,-1231000,-277912000,398000,42740196,USD,277221000,None,None,None,None,24094000,1013000,29328000,29141000,None,-104479000,-160273000,None,None,None,None,0,0,None,None,None,None,820000,None,12469000,None,43595000
36,2017Q1,112.84403225806452,113.77044838709676,111.89056612903227,112.90145161290323,157659.43548387097,1.05,0.66,0.39,59.0909,USD,88828000,231762000,142934000,142934000,77554000,18117000,0,43489000,None,None,None,17858000,None,-49830000,None,25041000,15356000,-9697000,None,5659000,None,54964000,80005000,5659000,USD,6408142000,1299350000,541508000,541508000,221921000,None,5108792000,4917701000,None,72960000,72960000,0,None,None,0,3537000,None,3790836000,395755000,None,None,None,136586000,3395081000,None,2750254000,2749714000,None,2771492000,258113000,313797000,2613534000,-1231000,-272253000,404000,42757000,USD,-57760000,None,None,None,None,25041000,2559000,3178000,10309000,None,-87511000,21269000,None,None,None,None,0,0,None,None,None,None,11271000,None,-124002000,None,5659000
37,2017Q2,124.22650793650794,125.25730476190476,123.06538571428572,124.1973015873016,220491.92063492062,0.13,0.69,-0.56,-81.1594,USD,112369000,308639000,196270000,196270000,54133000,22944000,0,58236000,None,None,None,14448000,None,-20262000,None,34462000,19423000,16303000,None,3120000,None,65060000,99522000,3120000,USD,6667449000,1476878000,660086000,660086000,224360000,None,5190571000,4991650000,None,69655000,69655000,0,None,None,0,3258000,None,3699956000,410692000,None,None,None,223377000,3289264000,None,3002846000,3006699000,None,3015842000,281845000,None,2963721000,-1763000,-269133000,432000,43051000,USD,-39883000,None,None,None,None,34462000,2255000,-2906000,13614000,None,-95008000,253469000,None,None,None,None,0,0,None,None,None,None,7838000,None,118578000,None,3120000
38,2017Q3,119.83380952380952,120.6209634920635,118.9985126984127,119.78920634920635,172224.96825396825,0.52,0.72,-0.2,-27.7778,USD,83004000,258736000,175732000,175732000,24372000,22362000,0,58869000,None,None,None,17241000,None,9231000,None,35619000,16362000,5846000,None,10516000,None,33646000,69265000,10504000,USD,6723696000,1472747000,601934000,601934000,377679000,None,5250949000,5046297000,None,67095000,67095000,0,None,None,0,3892000,None,3693314000,390654000,None,None,None,224172000,3302660000,None,2993448000,7742000,None,3007191000,288629000,None,3026610000,-1763000,-258629000,433000,43267000,USD,-29878000,None,None,None,None,35619000,1122000,1330000,215286000,None,-69970000,41696000,None,None,None,None,0,0,None,None,None,None,50610000,None,-58152000,None,10516000
39,2017Q4,124.80444444444444,125.84103174603175,123.96740317460318,124.98460317460317,186158.3650793651,0.24,0.5,-0.26,-52,USD,104530000,300983000,196453000,196453000,62443000,26459000,0,61002000,None,None,None,15021000,None,4417000,None,35803000,69681000,-77647000,None,147328000,None,44333000,80136000,149121000,USD,6729064000,1392322000,861059000,861059000,112679000,None,5336742000,5110120000,None,65918000,65918000,1307000,None,76593000,0,19242000,None,3540513000,459782000,None,None,None,295646000,3080731000,None,2857945000,5961000,None,2857945000,351621000,None,3182986000,-3476000,-109508000,433000,42976000,USD,446553000,None,None,None,None,35803000,1032000,22432000,77783000,None,-70192000,-117236000,None,None,None,None,0,0,None,None,None,None,8575000,None,259125000,None,147328000
40,2018Q1,128.39704918032788,129.76426229508198,127.28655737704918,128.60688524590165,327185.262295082,1.1,0.23,0.87,378.2609,USD,55767000,161679000,105912000,105912000,2539000,24264000,0,53228000,None,None,None,16609000,None,16462000,None,28188000,2392000,558000,None,1834000,None,19001000,47189000,1474000,USD,6737986000,1057203000,632838000,632838000,149585000,None,5680783000,5445747000,None,64327000,64327000,0,None,85911000,132105000,11873000,None,3658623000,422934000,None,None,None,127830000,3235689000,None,2895771000,2895771000,None,2908519000,324167000,None,3073438000,-60743000,-175879000,436000,43363000,USD,-86421000,None,None,None,None,28188000,1295000,-6100000,42352000,None,-99881000,-13055000,None,None,None,None,0,0,None,None,None,None,-57267000,None,-199357000,None,1834000
41,2018Q2,133.7546875,134.7059375,132.5471875,133.59796875,229348.15625,0.03,0.49,-0.46,-93.8776,USD,48771000,181005000,132234000,132234000,-8295000,26886000,0,57066000,None,None,None,18903000,None,18902000,None,29087000,-8296000,-2417000,None,-5879000,None,10607000,39694000,-5088000,USD,7133697000,1094360000,606715000,606715000,46780000,None,6039337000,5801471000,None,63211000,63211000,0,None,99444000,129654000,13127000,None,3983086000,499339000,None,None,None,196904000,3483747000,None,3137773000,694000,None,3157269000,400385000,None,3075438000,-60743000,-180967000,436000,42942000,USD,-25404000,None,None,None,None,29087000,1670000,625000,2252000,None,-301230000,298060000,None,None,None,None,0,0,None,None,None,None,71277000,None,-28574000,None,-5879000
42,2018Q3,131.9320634920635,132.76857142857142,130.81742063492064,131.76126984126984,213912.39682539683,-0.12,0.22,-0.34,-154.5455,USD,100072000,257160000,157088000,157088000,42312000,20645000,0,57760000,None,None,None,21670000,None,10692000,None,32175000,31334000,7487000,None,23847000,None,53004000,85179000,23365000,USD,7296870000,1056917000,454080000,454080000,78696000,None,6239953000,6009093000,None,61125000,61125000,0,None,107720000,158468000,9026000,None,4115844000,475457000,None,None,None,145090000,3640387000,None,3261210000,1749000,None,3290185000,373748000,None,3105288000,-60743000,-157602000,436000,43317000,USD,-27993000,None,None,None,None,32175000,1702000,-38515000,27923000,None,-253038000,157210000,None,None,None,None,0,0,None,None,None,None,2117000,None,-123821000,None,23847000
