,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
74,2018Q2,131.90890625,132.322109375,131.3245703125,131.81671875,180896.921875,2.99,2.92,0.07,2.3973,pre-market,JPY,1374582000000,7362733000000,5988151000000,5988151000000,682687000000,691895000000,0,691895000000,None,None,None,3439000000,None,0,None,413454000000,813864000000,246163000000,None,6170124892.92,None,743054000000,1156508000000,657306000000,JPY,51049149000000,18026945000000,3027064000000,3027064000000,2536944000000,None,33022204000000,94551756165.74,0,0,0,0,None,203023986654.04,2518023000000,924534000000,None,31418203000000,17833175000000,None,None,None,9824895000000,13585028000000,0,93922674602.10,39985562919.88,None,20240450000000,1317546000000,0,18946917000000,0,20875348000000,397050000000,1478211000,JPY,824016000000,None,None,None,None,413454000000,1027733000000,0,-1505045313.13,None,-9401929753.37,157004000000,None,None,None,None,352912000000,352912000000,None,None,None,None,-128861000000,None,0,0,684236000000
75,2018Q3,126.52015873015874,126.9363492063492,126.02666666666667,126.44015873015874,160985.57142857142,4.04,3.94,0.1,2.5381,pre-market,JPY,1315267000000,7311273000000,5996006000000,5996006000000,579158000000,736109000000,0,736109000000,None,None,None,8164000000,None,0,None,451853000000,734945000000,227428000000,None,5385727452.27,None,604725000000,1056578000000,585086000000,JPY,52516005000000,18525993000000,3246746000000,3246746000000,2583535000000,None,33990012000000,93753952161.51,0,0,0,0,None,204403379416.28,2623203000000,909624000000,None,32302463000000,17981907000000,None,None,None,9821001000000,14320556000000,0,97120868992.76,39199394338.38,None,20885496000000,1365705000000,0,19511392000000,0,21456737000000,397050000000,1461203000,JPY,1002172000000,None,None,None,None,451853000000,894504000000,0,-1465016458.20,None,-7124327408.38,-2633000000,None,None,None,None,2562168093.04,2562168093.04,None,None,None,None,-170734000000,None,0,0,613569000000
76,2018Q4,118.63634920634921,119.33809523809524,117.72159841269841,118.46873015873015,249368.17460317462,3.57,2.99,0.58,19.398,post-market,JPY,1453381000000,7801542000000,6348161000000,6348161000000,676129000000,777252000000,0,777252000000,None,None,None,8905000000,None,0,None,456305000000,176970000000,6148000000,None,1408.85,None,741548000000,1197853000000,180915000000,JPY,51085992000000,17791194000000,3162040000000,3162040000000,2555133000000,None,33294798000000,73227.19,0,0,0,0,None,157576.85,2102980000000,937868000000,None,31304888000000,17771273000000,None,None,None,9794576000000,13533615000000,0,72374.54,30578.19,None,20228117000000,1434597000000,0,19089239000000,-22894903034.45,21531645000000,397050000000,1462530315,JPY,1040582000000,None,None,None,None,456305000000,930172000000,0,-1157.75,None,-3387.91,-590481000000,None,None,None,None,291895000000,291895000000,None,None,None,None,-151825000000,None,0,0,203100000000
77,2019Q1,120.93147540983605,121.44180327868852,120.40147540983607,120.98065573770491,154051.29508196723,1.14,3.32,-2.18,-65.6627,post-market,JPY,1300666000000,7750133000000,6449467000000,6449467000000,529571000000,771095000000,1048882000000,771095000000,None,27522000000,41908000000,7570000000,None,0,None,470763000000,559686000000,180205000000,None,484682000000,None,552870000000,1023633000000,459566000000,JPY,51936949000000,18879237000000,3574704000000,3574704000000,2656396000000,None,33057712000000,10685494000000,0,0,0,0,None,10793649000000,2253512000000,805964000000,None,31869812000000,18226938000000,None,None,None,9599234000000,13642874000000,0,10550945000000,9599233000000,None,20150179000000,6068314000000,615599000000,19348152000000,-2606925000000,21987515000000,397050000000,1532227568,JPY,899827000000,None,None,None,None,470763000000,886478000000,0,-171148000000,None,-2697241000000,-104729000000,None,None,None,None,1000000,1000000,None,None,None,None,-98217000000,None,0,0,484682000000
78,2019Q2,121.88825396825396,122.35888888888888,121.48396825396826,121.94460317460317,135605.22222222222,2.91,2.89,0.02,0.692,pre-market,JPY,1436001000000,7646091000000,6210090000000,6210090000000,741951000000,694050000000,0,694050000000,None,70040000000,109393000000,4351000000,None,0,None,398352000000,841750000000,249629000000,None,701674000000,None,813338000000,1211690000000,682974000000,JPY,52117436000000,19286535000000,3761800000000,3761800000000,2738140000000,None,32830901000000,10895094000000,0,0,0,0,None,10383764000000,2438937000000,935748000000,None,31876332000000,17901744000000,None,None,None,9600079000000,13974588000000,0,10549161000000,9600079000000,None,20149240000000,1475975000000,910964000000,19527680000000,-2661233000000,22326275000000,397050000000,1439546500,JPY,908370000000,None,None,None,None,398352000000,998492000000,0,0,None,-410820000000,40646000000,None,None,None,None,344862000000,344862000000,None,None,None,None,-54308000000,None,0,0,701674000000
79,2019Q3,130.9740625,131.53,130.46359375,130.9971875,145866.0,4.5,4.18,0.32,7.6555,pre-market,JPY,1355103000000,7639504000000,6284401000000,6284401000000,662385000000,692718000000,0,692718000000,None,41335000000,126315000000,10495000000,None,0,None,385705000000,741735000000,225019000000,None,613115000000,None,700733000000,1086438000000,592002000000,JPY,52240078000000,18976916000000,3979764000000,3979764000000,2576968000000,None,33263162000000,10929956000000,0,0,0,0,None,10613525000000,2211056000000,872710000000,None,31739505000000,17932260000000,None,None,None,9651791000000,13807245000000,0,10340214000000,9651791000000,None,19992005000000,1454390000000,903352000000,19795642000000,-2907078000000,22913956000000,397050000000,1426167500,JPY,1159195000000,None,None,None,None,385705000000,918401000000,0,0,None,-888287000000,-155428000000,None,None,None,None,339893000000,339893000000,None,None,None,None,-245846000000,None,0,0,613115000000
80,2019Q4,139.68421874999999,140.0728125,139.2153125,139.70109375,122265.546875,3.84,3.68,0.16,4.3478,pre-market,JPY,1395910000000,7544569000000,6148659000000,6148659000000,654447000000,741463000000,0,741463000000,None,63141000000,297043000000,3469000000,None,0,None,409713000000,932294000000,265901000000,None,763863000000,None,701861000000,1111574000000,738034000000,JPY,53801134000000,19250341000000,3759240000000,3759240000000,2433401000000,None,34550793000000,11072068000000,0,0,0,0,None,11147207000000,2283684000000,1299082000000,None,32769328000000,18131982000000,None,None,None,9970324000000,14637346000000,0,10934987000000,9970324000000,None,20905311000000,1675911000000,1035377000000,20305523000000,-2977254000000,23368761000000,397050000000,1416273500,JPY,821316000000,None,None,None,None,409713000000,867014000000,0,0,None,-1197407000000,181208000000,None,None,None,None,285125000000,285125000000,None,None,None,None,-70176000000,None,0,0,763863000000
81,2020Q1,133.56467741935484,134.61306451612904,132.36048387096776,133.49112903225807,265913.01612903224,4.78,3.64,1.14,31.3187,post-market,JPY,1220614000000,7099828000000,5879214000000,5879214000000,384086000000,836528000000,1096019000000,836528000000,None,26137000000,395645000000,13902000000,None,None,None,411613000000,38828000000,-57119000000,None,63677000000,None,474512000000,886125000000,63173000000,JPY,52680436000000,18642531000000,4190518000000,4190518000000,2434918000000,None,34037905000000,6571110000000,None,374784000000,374784000000,None,None,11472104000000,1506951000000,1236225000000,None,31942754000000,17902377000000,None,None,None,9860071000000,14040377000000,None,11434219000000,9860071000000,None,21294290000000,5415979000000,821515000000,20060618000000,-3087106000000,23427613000000,397050000000,1410545500,JPY,701762000000,None,None,None,None,411613000000,811224000000,None,-166902000000,None,-461983000000,296379000000,None,None,None,None,11186000000,11186000000,None,None,None,None,-105798000000,None,None,None,63677000000
82,2020Q2,124.19126984126984,124.87095238095237,123.15777777777777,123.96984126984128,221920.38095238095,0.4231,0.43,-0.0069,-1.6047,pre-market,JPY,549428000000,4600796000000,4051368000000,4051368000000,13920000000,535508000000,None,535508000000,None,104777000000,100715000000,10012000000,None,None,None,398044000000,118233000000,-31214000000,None,149447000000,None,5410000000,403454000000,158843000000,JPY,55916537000000,20442661000000,6801561000000,6801561000000,2449244000000,None,35473876000000,11065416000000,None,1059140000000,1059140000000,None,None,12004199000000,1960564000000,649934000000,None,34408870000000,18907220000000,None,None,None,11448283000000,15501650000000,None,12564205000000,11448283000000,None,24012488000000,3272211000000,845705000000,20713930000000,-2901577000000,22073722000000,397050000000,1396636847,JPY,673252000000,None,None,None,None,398044000000,819848000000,None,-242769000000,None,-337617000000,2335157000000,None,None,None,None,331938000000,331938000000,None,None,None,None,3769452000000,None,None,None,149448000000
83,2020Q3,130.138125,130.6903125,129.4351375,130.040625,176759.9375,1.08,0.09,0.99,1100,pre-market,JPY,1148147000000,6774427000000,5626280000000,5626280000000,506061000000,642086000000,None,642086000000,None,39960000000,108227000000,13225000000,None,None,None,412544000000,610582000000,128841000000,None,481741000000,None,526756000000,939300000000,470525000000,JPY,56483801000000,21063746000000,5514438000000,5514438000000,2709366000000,None,35420056000000,11078391000000,None,1051104000000,1051104000000,None,None,11623644000000,3159565000000,575894000000,None,34687731000000,19743107000000,None,None,None,11399117000000,14944624000000,None,12151882000000,11399117000000,None,23550999000000,3279668000000,757798000000,21010831000000,-2901598000000,22553281000000,397050000000,1421519700,JPY,616262000000,None,None,None,None,412544000000,889176000000,None,-242769000000,None,-1584204000000,-303572000000,None,None,None,None,331938000000,331938000000,None,None,None,None,-21000000,None,None,None,481741000000
84,2020Q4,139.831015625,140.538684375,139.1715421875,139.79125,189710.046875,3.26,2.13,1.13,53.0516,post-market,JPY,1656703000000,8150033000000,6493330000000,6493330000000,987941000000,668762000000,None,668762000000,None,43020000000,52879000000,9859000000,None,None,None,407599000000,1141174000000,273666000000,None,867508000000,None,988563000000,1396162000000,838696000000,JPY,58010315000000,21676792000000,4479992000000,4479992000000,2619909000000,None,36333523000000,11155491000000,None,1057967000000,1057967000000,None,None,11994530000000,4205732000000,728806000000,None,35377237000000,20610241000000,None,None,None,12031321000000,14766996000000,None,11943533000000,12031321000000,None,23974854000000,3395340000000,767735000000,21804119000000,-2901627000000,23102819000000,397050000000,1420521400,JPY,544575000000,None,None,None,None,407599000000,1041585000000,None,-242769000000,None,-1767258000000,164481000000,None,None,None,None,293576000000,293576000000,None,None,None,None,1659215000000,None,None,None,867508000000
85,2021Q1,151.3206557377049,152.19341967213114,150.2079557377049,151.26295081967214,393995.52459016396,5.73,3.59,2.14,59.61,post-market,JPY,1478095000000,7689337000000,6211242000000,6211242000000,689826000000,788269000000,257024000000,788269000000,None,199934000000,214375000000,14441000000,None,None,None,426103000000,1062365000000,278684000000,None,783681000000,None,1048856000000,1474959000000,777197000000,JPY,62267140000000,22776800000000,5100857000000,5100857000000,2888028000000,None,39490338000000,7195309000000,None,1108634000000,1108634000000,None,None,13244717000000,4215457000000,745069000000,None,37978811000000,21460466000000,None,None,None,12212060000000,16518345000000,360891000000,13447575000000,12212060000000,None,25659635000000,3454447000000,788454000000,23404547000000,-2901680000000,24104176000000,397050000000,1420220700,JPY,893073000000,None,None,None,None,426103000000,1017336000000,None,-242769000000,None,-995096000000,543108000000,None,None,None,None,330994000000,330994000000,None,None,None,None,1659511000000,None,None,None,783681000000
86,2021Q2,164.06333333333333,164.79639999999998,163.35000952380952,164.14634920634919,291975.49206349207,5.08,5.08,0,0,pre-market,JPY,1649638000000,7935557000000,6285919000000,6285919000000,997489000000,652150000000,274100000000,652150000000,None,64581000000,72065000000,7484000000,None,None,None,439778000000,1257220000000,330679000000,None,926540000000,None,971567000000,1411345000000,897832000000,JPY,61651149000000,21424490000000,5013426000000,5013426000000,3098874000000,None,40226661000000,11942239000000,None,1100561000000,1100561000000,None,None,13568800000000,2861753000000,890196000000,None,36634247000000,19629020000000,None,None,None,10529725000000,17005227000000,None,13935172000000,10529725000000,None,24464897000000,3492900000000,769031000000,24123041000000,-2923231000000,24655333000000,397050000000,1398029700,JPY,958958000000,None,None,None,None,439778000000,1139087000000,None,-725285000000,None,627100000000,-1691389000000,None,None,None,None,377453000000,377453000000,None,None,None,None,-21517000000,None,None,None,926540000000
87,2021Q3,178.4528125,179.367553125,177.4374671875,178.50109375,217187.96875,5.86,4.49,1.37,30.5122,pre-market,JPY,1438953000000,7545741000000,6106788000000,6106788000000,749976000000,688978000000,276000000000,688978000000,None,34933000000,151967000000,8875000000,None,None,None,431626000000,886825000000,248310000000,None,638515000000,None,732500000000,1164126000000,626652000000,JPY,61758833000000,20687929000000,4954834000000,4954834000000,2924857000000,None,41070905000000,12152026000000,None,1136931000000,1136931000000,None,None,13929448000000,2887398000000,788610000000,None,36266420000000,19271934000000,None,None,None,10754902000000,16994486000000,None,13864894000000,10754902000000,None,24619796000000,3424252000000,745910000000,24610424000000,-3151411000000,25278473000000,397050000000,1392161500,JPY,913822000000,None,None,None,None,431626000000,987797000000,None,-725285000000,None,-843334000000,-128084000000,None,None,None,None,377453000000,377453000000,None,None,None,None,-228301000000,None,None,None,638516000000
88,2021Q4,179.9271875,180.79860625,178.8484671875,179.88625,228674.96875,3.96,2.81,1.15,40.9253,pre-market,JPY,1526000000000,7785742000000,6259742000000,6259742000000,784370000000,741629000000,294800000000,741629000000,None,127349000000,136542000000,9193000000,None,None,None,471129000000,1093508000000,274665000000,None,818842000000,None,736571000000,1207700000000,791738000000,JPY,63618063000000,21669893000000,5770225000000,5770225000000,3466674000000,None,41948170000000,12248311000000,None,1157947000000,1157947000000,None,None,14169645000000,1785656000000,743491000000,None,37763339000000,20182504000000,None,None,None,10685266000000,17580835000000,None,14437061000000,10685266000000,None,25122327000000,3730138000000,777839000000,24939554000000,-3217920000000,25748108000000,397050000000,1384553800,JPY,768728000000,None,None,None,None,471129000000,801438000000,None,-725285000000,None,390474000000,-432745000000,None,None,None,None,332419000000,332419000000,None,None,None,None,-66509000000,None,None,None,818842000000
89,2022Q1,187.3296129032258,188.65493870967742,185.40942258064516,186.99677419354836,350774.7419354839,4.95,4.13,0.82,19.8547,post-market,JPY,1357081000000,8112466000000,6755385000000,6755385000000,338870000000,893220000000,279362000000,893220000000,None,63900000000,333713000000,6906000000,None,None,None,479347000000,752979000000,262264000000,None,490716000000,None,338870000000,818217000000,533888000000,JPY,67688771000000,23722290000000,6113655000000,6113655000000,3821356000000,None,43966480000000,12775052000000,None,1191966000000,1191966000000,None,None,14355162000000,2507248000000,791947000000,None,40533951000000,21842161000000,None,None,None,11187839000000,18691790000000,420928000000,15308519000000,11187839000000,None,26496358000000,6362230000000,1005728000000,26245969000000,None,26453126000000,397050000000,1380388700,JPY,1081107000000,None,None,None,None,479347000000,901922000000,None,-242769000000,None,-751736000000,-214298000000,None,None,None,None,415352000000,415352000000,None,None,None,None,-88391000000,None,None,None,490716000000
90,2022Q2,165.57774193548386,166.78941612903228,164.1387129032258,165.31145161290323,256791.33870967742,2.98,2.46,0.52,21.1382,pre-market,JPY,1391149000000,8491116000000,7099967000000,7099967000000,395396000000,812494000000,302200000000,812494000000,None,106431000000,460759000000,19362000000,None,None,None,503366000000,1021748000000,263496000000,None,758253000000,None,395396000000,898762000000,736820000000,JPY,71935191000000,25304067000000,6685012000000,6685012000000,4022898000000,None,46631125000000,13370397000000,None,1190300000000,1190300000000,None,None,14769709000000,2696661000000,947548000000,None,43626648000000,23021132000000,None,None,None,12185076000000,20605516000000,None,16881527000000,12185076000000,None,29066603000000,6854600000000,1203833000000,27374818000000,None,26873431000000,397050000000,1373256900,JPY,764087000000,None,None,None,None,503366000000,904427000000,None,None,None,-450912000000,-73721000000,None,None,None,None,385792000000,385792000000,None,None,None,None,-121311000000,None,None,None,758253000000
91,2022Q3,151.7934375,152.7202921875,150.671521875,151.63609375,229245.90625,4.03,4.28,-0.25,-5.8411,pre-market,JPY,1423729000000,9218232000000,7794503000000,7794503000000,562789000000,860940000000,318500000000,860940000000,None,20573000000,262323000000,50988000000,None,None,None,404561000000,812528000000,351225000000,None,461303000000,None,562789000000,967350000000,434264000000,JPY,74484023000000,25808263000000,6980169000000,6980169000000,4266455000000,None,48675758000000,13631585000000,None,1209032000000,1209032000000,None,None,15830501000000,2032204000000,1000211000000,None,45523676000000,24277434000000,None,None,None,12530744000000,21246242000000,None,17266981000000,12530744000000,None,29797725000000,7117518000000,1431986000000,28037253000000,None,27304994000000,397050000000,1368622754,JPY,894710000000,None,None,None,None,512757000000,920743000000,None,None,None,-782490000000,-326703000000,None,None,None,None,385792000000,385792000000,None,None,None,None,-74234000000,None,None,None,461303000000
92,2022Q4,139.34349206349205,140.3743126984127,138.44336825396823,139.4273015873016,203119.9365079365,2.14,3.5,-1.36,-38.8571,pre-market,JPY,1933293000000,9754685000000,7821392000000,7821392000000,956652000000,976641000000,290100000000,976641000000,None,72201000000,110164000000,37963000000,None,None,None,798025000000,1034998000000,290432000000,None,744566000000,None,956652000000,1754677000000,727942000000,JPY,71580587000000,24759957000000,6022089000000,6022089000000,4034114000000,None,46820629000000,12889342000000,None,1218945000000,1218945000000,None,None,15430573000000,2029081000000,1007107000000,None,43130564000000,22703027000000,None,None,None,11898754000000,20427537000000,None,16560084000000,11898754000000,None,28458838000000,6576486000000,1254093000000,27535825000000,None,27696192000000,397050000000,1363187266,JPY,167126000000,None,None,None,None,518636000000,930201000000,None,None,None,-1513593000000,-96757000000,None,None,None,None,342188000000,342188000000,None,None,None,None,-336577000000,None,None,None,744566000000
93,2023Q1,140.59612903225806,141.38819032258067,139.66985322580643,140.53774193548387,226622.43548387097,4.08,3.78,0.3,7.9365,post-market,JPY,1564845000000,9690265000000,8125420000000,8125420000000,626930000000,937914000000,331686000000,937914000000,None,55032000000,219520000000,16800000000,None,None,None,698333000000,799459000000,270612000000,None,528845000000,None,626930000000,1325263000000,552292000000,JPY,74303180000000,26459781000000,7516966000000,7516966000000,4255614000000,None,47843399000000,13125342000000,None,1249122000000,1249122000000,None,None,15783776000000,1715675000000,886886000000,None,45038967000000,23959715000000,None,None,None,12305639000000,21079252000000,456120000000,17074634000000,12305639000000,None,29380273000000,6667767000000,1136764000000,28338706000000,None,28343296000000,397050000000,1358102100,JPY,1129153000000,None,None,None,None,505145000000,950461000000,None,-350550000000,None,-1598890000000,441001000000,None,None,None,None,727980000000,727980000000,None,None,None,None,-94522000000,None,None,None,528845000000
94,2023Q2,143.78887096774193,144.5095822580645,143.08349032258064,143.89129032258066,313286.9516129032,3.02,2.99,0.03,1.0033,pre-market,JPY,2062904000000,10546831000000,8483927000000,8483927000000,1120900000000,942003000000,294800000000,942003000000,None,166788000000,606920000000,23339000000,None,None,None,505809000000,1720553000000,393663000000,None,1326890000000,None,1497116000000,2002925000000,1311372000000,JPY,80131208000000,28943999000000,7906447000000,7906447000000,4671910000000,None,51187209000000,13807993000000,None,1299050000000,1299050000000,None,None,16603647000000,2287272000000,1008874000000,None,48856804000000,26101761000000,None,None,None,13777028000000,22755043000000,None,18239266000000,13777028000000,None,32016294000000,5237165000000,1294719000000,30330063000000,None,29279685000000,397050000000,1355566300,JPY,1358218000000,None,None,None,None,505809000000,1174759000000,None,None,None,-1117054000000,-92858000000,None,None,None,None,474781000000,474781000000,None,None,None,None,-34377000000,None,None,None,1326890000000
95,2023Q3,170.77317460317462,171.5504634920635,169.97376984126984,170.74190476190475,279241.07936507935,6.81,4.01,2.8,69.8254,pre-market,JPY,2369936000000,11434786000000,9064850000000,9064850000000,1438394000000,931543000000,314100000000,931543000000,None,126852000000,364626000000,20961000000,None,None,None,514152000000,1800972000000,480341000000,None,1320631000000,None,1438393000000,1952545000000,1278056000000,JPY,83661391000000,31052438000000,7926063000000,7926063000000,4749878000000,None,52608952000000,14134377000000,None,1309946000000,1309946000000,None,None,16755715000000,3494692000000,4673780000000,None,50808623000000,26904958000000,None,None,None,14068253000000,23903665000000,None,19330739000000,14068253000000,None,33398992000000,6957371000000,1326104000000,31893112000000,None,30747689000000,397050000000,1352258900,JPY,919861000000,None,None,None,None,514152000000,1119656000000,None,None,None,-2651591000000,646893000000,None,None,None,None,474781000000,474781000000,None,None,None,None,-82130000000,None,None,None,1320631000000
96,2023Q4,182.10873015873017,183.2565,181.1224603174603,182.3084126984127,309689.61904761905,6.24,4.38,1.86,42.4658,pre-market,JPY,2685290000000,12041103000000,9355813000000,9355813000000,1680944000000,1004347000000,289200000000,1004347000000,None,171912000000,206364000000,34452000000,None,None,None,515432000000,1835540000000,451437000000,None,1384103000000,None,1680944000000,2196376000000,1357814000000,JPY,84232154000000,31854717000000,7583154000000,7583154000000,4294143000000,None,52377436000000,None,None,1321958000000,1321958000000,None,None,16564864000000,4650916000000,5599262000000,None,50708188000000,27072808000000,None,None,None,14703717000000,23635380000000,None,19256186000000,14703717000000,None,33959903000000,6736582000000,1191952000000,32561697000000,None,31726790000000,397050000000,13494135000,JPY,508062000000,None,None,None,None,515432000000,1230573000000,None,None,None,None,1080426000000,None,None,None,None,405416000000,405416000000,None,None,None,None,-75077000000,None,None,None,1384103000000
97,2024Q1,220.90803278688523,222.20684590163933,219.8894737704918,221.33704918032785,305648.3606557377,6.76,5.53,1.23,22.2423,post-market,JPY,2250188000000,11072605000000,8822417000000,8822417000000,1112698000000,1137490000000,304273000000,1137490000000,None,50798000000,89616000000,24957000000,None,None,None,551673000000,1441064000000,568224000000,None,1039797000000,None,1466021000000,2017694000000,997691000000,JPY,90114296000000,34714279000000,6245257000000,6245257000000,4605368000000,None,55400017000000,None,None,1355326000000,1355326000000,None,None,17100665000000,3166803000000,5733267000000,None,54874958000000,29177909000000,None,None,None,15406284000000,25697049000000,462568000000,20766384000000,15332829000000,None,36561780000000,8719015000000,1243953000000,34220991000000,None,32795365000000,397050000000,13478667927,JPY,1420232000000,None,None,None,None,551673000000,1523406000000,None,-207529000000,None,None,863097000000,None,None,None,None,606338000000,606338000000,None,None,None,None,-39485000000,None,None,None,997691000000
98,2024Q2,221.35904761904763,222.3038857142857,220.08806031746033,221.2052380952381,293822.2698412698,4.76,4.67,0.09,1.9272,pre-market,JPY,2428445000000,11837879000000,9409434000000,9409434000000,1308461000000,1119984000000,304600000000,1119984000000,None,157291000000,173800000000,16509000000,None,None,None,575278000000,1707321000000,508435000000,None,1363823000000,None,1308461000000,1883739000000,1333347000000,JPY,94037319000000,35723850000000,7597094000000,7597094000000,4787791000000,None,58313469000000,None,None,1356564000000,1356564000000,None,None,17302581000000,6029041000000,7197268000000,None,57257947000000,30205278000000,None,None,None,16031974000000,27052669000000,None,22193255000000,16721672000000,None,38914927000000,6957511000000,1520849000000,35737744000000,None,32741232000000,397050000000,13469159202,JPY,683661000000,None,None,None,None,575278000000,1497666000000,None,None,None,None,-318790000000,None,None,None,None,606338000000,606338000000,None,None,None,None,-18972000000,None,None,None,1333347000000
99,2024Q3,187.01046875,188.129071875,185.643525,186.7971875,344639.609375,6.3527,6.39,-0.0373,-0.5837,pre-market,JPY,2438491000000,11444571000000,9006080000000,9006080000000,1155756000000,1282735000000,636454000000,1282735000000,None,59960000000,97145000000,37185000000,None,None,None,552686000000,859811000000,357983000000,None,501828000000,None,797618000000,1350304000000,573766000000,JPY,89169296000000,34365661000000,7631457000000,7631457000000,4505280000000,None,54803635000000,None,None,None,None,None,None,16330222000000,6429654000000,7558835000000,None,53902633000000,27973539000000,None,None,None,14890799000000,25929094000000,None,21620853000000,14890799000000,None,36511652000000,7129806000000,1405585000000,34368513000000,None,33617132000000,397050000000,13294299193,JPY,1133516000000,None,None,None,None,552686000000,1358826000000,None,None,None,None,29038000000,None,None,None,None,0,0,None,None,None,None,-884492000000,None,None,None,573766000000
